"SITE","SITECODE","TREAT","TYPE","DIVISION","SPP","SPP_COUNT_PLOT","COUNT_HA","LAT","LONG","SLOPE","ELEVATION","SOLAR","EXP_MIN","OL_AV","TOTAL_COUNT_PLOT","DECID_COUNT_PLOT","CONIF_COUNT_PLOT","DECID_PROP_PLOT","CONIF_PROP_PLOT","DECID_COUNT_HA","CONIF_COUNT_HA","DECID_COUNT_M","CONIF_COUNT_M"
"STEESE","3_2",2,"SAPLING","c","PIME",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,7,14,0,2,0,350,0,0.035,0
"STEESE","3_2",2,"SAPLING","d","POBA",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,16,14,0,0.875,0,350,0,0.035,0
"STEESE","3_2",2,"SAPLING","d","POTR",3,75,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,33,14,0,0.424242424,0,350,0,0.035,0
"STEESE","3_2",2,"SAPLING","d","SALIX",0,0,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,16,14,0,0.875,0,350,0,0.035,0
"STEESE","34_2",2,"SAPLING","d","ALCR",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,7,136,0,19.42857143,0,3400,0,0.34,0
"STEESE","34_2",2,"SAPLING","d","ARCT",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,11,136,0,12.36363636,0,3400,0,0.34,0
"STEESE","34_2",2,"SAPLING","d","BENE",15,375,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,10,136,0,13.6,0,3400,0,0.34,0
"STEESE","34_2",2,"SAPLING","c","PIME",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,34,136,0,4,0,3400,0,0.34,0
"STEESE","34_2",2,"SAPLING","d","POBA",0,0,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,14,136,0,9.714285714,0,3400,0,0.34,0
"STEESE","34_2",2,"SAPLING","d","POTR",3,75,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,14,136,0,9.714285714,0,3400,0,0.34,0
"STEESE","34_2",2,"SAPLING","d","SALIX",118,2950,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,136,136,0,1,0,3400,0,0.34,0
"STEESE","4_2",2,"SAPLING","d","ALCR",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,8,8,0,1,0,200,0,0.02,0
"STEESE","4_2",2,"SAPLING","d","ARCT",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,182,8,0,0.043956044,0,200,0,0.02,0
"STEESE","4_2",2,"SAPLING","d","BENE",8,200,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,43,8,0,0.186046512,0,200,0,0.02,0
"STEESE","4_2",2,"SAPLING","c","PIME",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,141,8,0,0.056737589,0,200,0,0.02,0
"STEESE","4_2",2,"SAPLING","d","POBA",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,23,8,0,0.347826087,0,200,0,0.02,0
"STEESE","4_2",2,"SAPLING","d","POTR",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,125,8,0,0.064,0,200,0,0.02,0
"STEESE","4_2",2,"SAPLING","d","SALIX",0,0,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,81,8,0,0.098765432,0,200,0,0.02,0
"STEESE","17_3",3,"SAPLING","d","ALCR",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,40,181,1,4.525,0.025,4525,25,0.4525,0.0025
"STEESE","17_3",3,"SAPLING","d","ARCT",2,50,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,60,181,1,3.016666667,0.016666667,4525,25,0.4525,0.0025
"STEESE","17_3",3,"SAPLING","d","BENE",2,50,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,16,181,1,11.3125,0.0625,4525,25,0.4525,0.0025
"STEESE","17_3",3,"SAPLING","c","PIME",1,25,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,17,181,1,10.64705882,0.058823529,4525,25,0.4525,0.0025
"STEESE","17_3",3,"SAPLING","d","POBA",0,0,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,24,181,1,7.541666667,0.041666667,4525,25,0.4525,0.0025
"STEESE","17_3",3,"SAPLING","d","POTR",105,2625,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,54,181,1,3.351851852,0.018518519,4525,25,0.4525,0.0025
"STEESE","17_3",3,"SAPLING","d","SALIX",72,1800,65.59335,-145.00465,0.941261,422.8439941,616492.1717,0.3,3.4,7,181,1,25.85714286,0.142857143,4525,25,0.4525,0.0025
"STEESE","2_3",3,"SAPLING","d","ALCR",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,16,43,0,2.6875,0,1075,0,0.1075,0
"STEESE","2_3",3,"SAPLING","d","ARCT",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,33,43,0,1.303030303,0,1075,0,0.1075,0
"STEESE","2_3",3,"SAPLING","d","BENE",3,75,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,16,43,0,2.6875,0,1075,0,0.1075,0
"STEESE","2_3",3,"SAPLING","c","PIME",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,7,43,0,6.142857143,0,1075,0,0.1075,0
"STEESE","2_3",3,"SAPLING","d","POBA",0,0,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,11,43,0,3.909090909,0,1075,0,0.1075,0
"STEESE","2_3",3,"SAPLING","d","POTR",29,725,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,10,43,0,4.3,0,1075,0,0.1075,0
"STEESE","2_3",3,"SAPLING","d","SALIX",11,275,65.5891,-145.00218,1.27923,419.6220093,616109.9153,1.8,1.6,34,43,0,1.264705882,0,1075,0,0.1075,0
"STEESE","22_3",3,"SAPLING","d","ALCR",0,0,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,14,140,1,10,0.071428571,3500,25,0.35,0.0025
"STEESE","22_3",3,"SAPLING","d","ARCT",3,75,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,14,140,1,10,0.071428571,3500,25,0.35,0.0025
"STEESE","22_3",3,"SAPLING","d","BENE",15,375,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,136,140,1,1.029411765,0.007352941,3500,25,0.35,0.0025
"STEESE","22_3",3,"SAPLING","c","PIME",1,25,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,8,140,1,17.5,0.125,3500,25,0.35,0.0025
"STEESE","22_3",3,"SAPLING","d","POBA",0,0,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,182,140,1,0.769230769,0.005494505,3500,25,0.35,0.0025
"STEESE","22_3",3,"SAPLING","d","POTR",57,1425,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,43,140,1,3.255813953,0.023255814,3500,25,0.35,0.0025
"STEESE","22_3",3,"SAPLING","d","SALIX",65,1625,65.59493,-145.01591,0.650052,428.9719849,617098.0506,0.9,6,141,140,1,0.992907801,0.007092199,3500,25,0.35,0.0025
"STEESE","23_3",3,"SAPLING","d","ALCR",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,23,23,0,1,0,575,0,0.0575,0
"STEESE","23_3",3,"SAPLING","d","ARCT",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,125,23,0,0.184,0,575,0,0.0575,0
"STEESE","23_3",3,"SAPLING","d","BENE",3,75,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,81,23,0,0.283950617,0,575,0,0.0575,0
"STEESE","23_3",3,"SAPLING","c","PIME",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,40,23,0,0.575,0,575,0,0.0575,0
"STEESE","23_3",3,"SAPLING","d","POBA",0,0,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,60,23,0,0.383333333,0,575,0,0.0575,0
"STEESE","23_3",3,"SAPLING","d","POTR",6,150,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,16,23,0,1.4375,0,575,0,0.0575,0
"STEESE","23_3",3,"SAPLING","d","SALIX",14,350,65.59009,-145.00854,0.504181,421.7950134,616410.7035,1.3,4,17,23,0,1.352941176,0,575,0,0.0575,0
"STEESE","24_3",3,"SAPLING","d","ALCR",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,24,125,0,5.208333333,0,3125,0,0.3125,0
"STEESE","24_3",3,"SAPLING","d","ARCT",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,54,125,0,2.314814815,0,3125,0,0.3125,0
"STEESE","24_3",3,"SAPLING","d","BENE",2,50,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,7,125,0,17.85714286,0,3125,0,0.3125,0
"STEESE","24_3",3,"SAPLING","c","PIME",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,16,125,0,7.8125,0,3125,0,0.3125,0
"STEESE","24_3",3,"SAPLING","d","POBA",0,0,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,33,125,0,3.787878788,0,3125,0,0.3125,0
"STEESE","24_3",3,"SAPLING","d","POTR",52,1300,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,16,125,0,7.8125,0,3125,0,0.3125,0
"STEESE","24_3",3,"SAPLING","d","SALIX",71,1775,65.58874,-144.99597,0.803482,417.1700134,615955.8968,0,1.2,7,125,0,17.85714286,0,3125,0,0.3125,0
"STEESE","25_3",3,"SAPLING","d","ALCR",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,11,81,0,7.363636364,0,2025,0,0.2025,0
"STEESE","25_3",3,"SAPLING","d","ARCT",1,25,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,10,81,0,8.1,0,2025,0,0.2025,0
"STEESE","25_3",3,"SAPLING","d","BENE",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,34,81,0,2.382352941,0,2025,0,0.2025,0
"STEESE","25_3",3,"SAPLING","c","PIME",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,14,81,0,5.785714286,0,2025,0,0.2025,0
"STEESE","25_3",3,"SAPLING","d","POBA",0,0,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,14,81,0,5.785714286,0,2025,0,0.2025,0
"STEESE","25_3",3,"SAPLING","d","POTR",33,825,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,136,81,0,0.595588235,0,2025,0,0.2025,0
"STEESE","25_3",3,"SAPLING","d","SALIX",47,1175,65.59358,-144.99825,0.472047,420.4249878,616308.4437,2,2.6,8,81,0,10.125,0,2025,0,0.2025,0
"STEESE","35_3",3,"SAPLING","d","ALCR",1,25,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,182,39,1,0.214285714,0.005494505,975,25,0.0975,0.0025
"STEESE","35_3",3,"SAPLING","d","ARCT",4,100,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,43,39,1,0.906976744,0.023255814,975,25,0.0975,0.0025
"STEESE","35_3",3,"SAPLING","d","BENE",13,325,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,141,39,1,0.276595745,0.007092199,975,25,0.0975,0.0025
"STEESE","35_3",3,"SAPLING","c","PIME",1,25,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,23,39,1,1.695652174,0.043478261,975,25,0.0975,0.0025
"STEESE","35_3",3,"SAPLING","d","POBA",1,25,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,125,39,1,0.312,0.008,975,25,0.0975,0.0025
"STEESE","35_3",3,"SAPLING","d","POTR",7,175,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,81,39,1,0.481481481,0.012345679,975,25,0.0975,0.0025
"STEESE","35_3",3,"SAPLING","d","SALIX",13,325,65.59224,-144.99461,1.14961,418.0899963,615894.5512,5.1,1.8,40,39,1,0.975,0.025,975,25,0.0975,0.0025
"DALTON","10_0",0,"SEEDLING","d","ALCR",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","ARCTO",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","BENE",3,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","c","PIGL",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","c","PIME",75,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","POBA",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","POTR",0,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","10_0",0,"SEEDLING","d","SALIX",27,10500,65.71578,-149.22574,4.3130798,267.9599915,601249.8528,0,20,105,120,300,0.285714286,0.714285714,3000,7500,0.3,0.75
"DALTON","11_0",0,"SEEDLING","d","ALCR",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","ARCTO",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","BENE",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","c","PIGL",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","c","PIME",91,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","POBA",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","POTR",0,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","11_0",0,"SEEDLING","d","SALIX",8,9900,65.71918,-149.22691,3.8304601,279.3359985,602533.3492,0,17.6,99,32,364,0.080808081,0.919191919,800,9100,0.08,0.91
"DALTON","44_0",0,"SEEDLING","d","ALCR",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","ARCTO",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","BENE",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","c","PIGL",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","c","PIME",57,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","POBA",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","POTR",0,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","44_0",0,"SEEDLING","d","SALIX",1,5800,65.71369,-149.23332,5.85179,252.1470032,599354.3768,0,18.8,58,4,228,0.017241379,0.982758621,100,5700,0.01,0.57
"DALTON","58_0",0,"SEEDLING","d","ALCR",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","d","ARCTO",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","d","BENE",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","c","PIGL",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","c","PIME",47,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","d","POBA",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","d","POTR",0,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","58_0",0,"SEEDLING","d","SALIX",8,5500,65.71309,-149.2278,4.3920202,262.8670044,601044.1029,0,17,55,32,188,0.145454545,0.854545455,800,4700,0.08,0.47
"DALTON","12_1",1,"SEEDLING","d","ALCR",15,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","d","ARCTO",0,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","d","BENE",1205,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","c","PIGL",0,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","c","PIME",245,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","d","POBA",0,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","d","POTR",0,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","12_1",1,"SEEDLING","d","SALIX",1890,335500,65.7068,-149.18559,6.7337098,261.8880005,599446.6717,12.5,4.5,3355,12440,980,0.926974665,0.073025335,311000,24500,31.1,2.45
"DALTON","41_1",1,"SEEDLING","d","ALCR",0,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","d","ARCTO",0,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","d","BENE",20,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","c","PIGL",0,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","c","PIME",2300,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","d","POBA",0,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","d","POTR",0,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","41_1",1,"SEEDLING","d","SALIX",140,246000,65.70615,-149.22386,13.2546997,248.1640015,594485.5498,22.5,8.2,2460,640,9200,0.06504065,0.93495935,16000,230000,1.6,23
"DALTON","42_1",1,"SEEDLING","d","ALCR",0,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","d","ARCTO",0,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","d","BENE",30,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","c","PIGL",0,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","c","PIME",560,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","d","POBA",0,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","d","POTR",0,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","42_1",1,"SEEDLING","d","SALIX",280,87000,65.69112,-149.11751,7.1159101,327.4930115,606715.4025,10,11.4,870,1240,2240,0.356321839,0.643678161,31000,56000,3.1,5.6
"DALTON","48_1",1,"SEEDLING","d","ALCR",0,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","d","ARCTO",0,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","d","BENE",80,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","c","PIGL",0,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","c","PIME",1780,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","d","POBA",0,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","d","POTR",20,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","48_1",1,"SEEDLING","d","SALIX",640,252000,65.70551,-149.22821,3.33901,257.7170105,600634.2123,10,2.8,2520,2960,7120,0.293650794,0.706349206,74000,178000,7.4,17.8
"DALTON","50_1",1,"SEEDLING","d","ALCR",80,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","ARCTO",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","BENE",1550,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","c","PIGL",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","c","PIME",645,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","POBA",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","POTR",0,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","50_1",1,"SEEDLING","d","SALIX",2790,506500,65.70692,-149.18695,5.6178198,257.9140015,599456.8481,0,4,5065,17680,2580,0.872655479,0.127344521,442000,64500,44.2,6.45
"DALTON","52_1",1,"SEEDLING","d","ALCR",20,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","ARCTO",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","BENE",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","c","PIGL",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","c","PIME",165,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
"DALTON","52_1",1,"SEEDLING","d","POBA",0,18500,65.69073,-149.1245,5.24822,347.9249878,609798.2024,5,6.8,185,80,660,0.108108108,0.891891892,2000,16500,0.2,1.65
