"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD","DIV","EXP_FACT"
"DALTON","52_1",1,"ALCR",0.8,100,"n","VAVI","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",1.5,100,"n","VAVI","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.6,100,"n","VAVI","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.8,100,"n","VAVI","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.6,100,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","52_1",1,"PIME",9.1,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",9.8,0,"n","LEGR","","IND",2,"c",50
"DALTON","52_1",1,"PIME",12.1,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",15.7,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",11,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",7.2,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",5.1,0,"n","ROAC","","IND",2,"c",50
"DALTON","52_1",1,"PIME",6.6,0,"n","ROAC","","IND",2,"c",50
"DALTON","52_1",1,"PIME",4.1,0,"n","ROAC","","IND",2,"c",50
"DALTON","52_1",1,"PIME",4.3,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",4.7,0,"n","CHAN","","IND",2,"c",50
"DALTON","52_1",1,"PIME",10.8,0,"n","ROAC","","IND",2,"c",50
"DALTON","52_1",1,"PIME",6.1,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",3.7,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"SALIX",0.3,100,"n","GRASS","","IND",2,"d",50
"DALTON","52_1",1,"PIME",6.5,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",12.1,0,"n","EQAR","","IND",2,"c",50
"DALTON","52_1",1,"PIME",6.2,0,"n","LEGR","","IND",2,"c",50
"DALTON","52_1",1,"PIME",6.4,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",9.6,0,"n","LEGR","","IND",2,"c",50
"DALTON","52_1",1,"PIME",6.1,0,"n","LEGR","","IND",2,"c",50
"DALTON","52_1",1,"PIME",9.3,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",7.3,0,"n","VAUL","","IND",2,"c",50
"DALTON","52_1",1,"ALCR",0.3,100,"n","LEGR","START","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.7,100,"n","LEGR","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.6,100,"n","LEGR","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.8,100,"n","LEGR","END","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.5,90,"n","VAUL","","IND",2,"d",50
"DALTON","52_1",1,"PIME",19.1,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"PIME",10.5,0,"n","VAVI","","IND",2,"c",50
"DALTON","52_1",1,"ALCR",0.7,95,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.8,95,"n","VAVI","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",0.4,100,"n","VAVI","","CLUMP",2,"d",50
"DALTON","52_1",1,"ALCR",1.1,95,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",1.2,0,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.7,65,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",4.3,40,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",2.7,60,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.5,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.7,75,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.3,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.8,95,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",11.5,70,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.6,50,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.3,95,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.8,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.4,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.5,0,"y","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",3,45,"y","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",1.9,95,"y","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",16.2,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",11.5,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",12.5,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",8,95,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",3.3,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",6.5,95,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",2.4,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.4,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.1,0,"n","MOSS","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",3.4,0,"y","MOSS","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",7.7,90,"y","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.7,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.4,10,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.8,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.6,95,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.7,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.5,0,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.5,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.8,80,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.6,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5,95,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.2,95,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",9.2,95,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.2,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.7,80,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.1,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",2.3,70,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.4,0,"y","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.8,45,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",0.6,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.2,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.5,95,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.1,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",2.6,0,"y","LITTER","","IND",2,"d",50
"DALTON","11_0",0,"PIME",11.3,100,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.2,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.4,0,"n","LITTER","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",4.8,70,"n","LITTER","","IND",2,"d",50
"DALTON","11_0",0,"PIME",1,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",2.1,0,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",3,0,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.7,0,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",0.7,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.6,100,"y","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.8,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.4,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.8,0,"n","MOSS","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.8,0,"n","MOSS","END","CLUMP",2,"d",50
"DALTON","11_0",0,"BENE",11.2,95,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.7,80,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",1.1,0,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.6,0,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.8,0,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",9.2,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",8.9,85,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",13.5,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",8.8,75,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.7,70,"y","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.9,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.8,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.6,0,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.5,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.2,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",3.1,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",6,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.2,0,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.2,0,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.9,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",3.5,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",8.8,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.9,40,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",4.2,0,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2,10,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.2,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.3,95,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.4,85,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.3,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.4,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.9,0,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",7.9,0,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.5,50,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.6,80,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.7,70,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1,85,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.7,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6.7,95,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.7,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.1,75,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.6,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.2,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.9,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.7,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",4.7,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",7.5,95,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",7.6,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.8,85,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.8,0,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.4,0,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.2,0,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.6,10,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.3,85,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.8,95,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.1,85,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.2,95,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",1.1,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.8,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",4.9,90,"n","LEGR","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",0.9,0,"n","LITTER","","IND",2,"d",50
"DALTON","11_0",0,"PIME",6.7,95,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.8,40,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",6,75,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",10.9,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",3.4,0,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",4.8,50,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.5,0,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",8.9,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",3.9,100,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.7,100,"y","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",3.8,80,"y","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",3,80,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.9,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"BENE",11.8,0,"n","LEGR","","IND",2,"d",50
"DALTON","11_0",0,"PIME",5.5,95,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"BENE",5.9,0,"n","LEGR","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",2.6,30,"y","LEGR","","IND",2,"d",50
"DALTON","11_0",0,"PIME",10.9,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.9,80,"y","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",0.6,100,"n","EQSC","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.8,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"PIME",2.5,100,"n","LEDE","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1,80,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",1.9,40,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",4.3,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",8.9,0,"y","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",1.1,0,"n","LEGR","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.4,0,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",0.8,95,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.6,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.5,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",6.3,90,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.1,40,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",14.5,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2,70,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",7.3,50,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.3,70,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",10.6,70,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",14.3,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",2,0,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.2,0,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.7,0,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",3,0,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",6.4,20,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",4.8,0,"n","LEGR","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.9,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.7,90,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.6,0,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.1,0,"n","VAVI","","CLUMP",2,"d",50
"DALTON","11_0",0,"SALIX",2.7,0,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","11_0",0,"PIME",3.8,45,"n","LEGR","","IND",2,"c",50
"DALTON","11_0",0,"PIME",18.9,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",2,60,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",3.6,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",0.9,95,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",10.8,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.9,80,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.2,95,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"SALIX",0.6,95,"n","LEGR","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",0.5,95,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",0.6,100,"n","MOSS","","IND",2,"d",50
"DALTON","11_0",0,"BENE",16.1,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"SALIX",1.2,0,"n","VAVI","","IND",2,"d",50
"DALTON","11_0",0,"PIME",6.5,100,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",5.9,90,"n","VAVI","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.4,80,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",12,80,"n","MOSS","","IND",2,"c",50
"DALTON","11_0",0,"PIME",18.8,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",9.6,70,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",2.5,80,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",0.9,60,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",4.7,90,"n","LITTER","","IND",2,"c",50
"DALTON","11_0",0,"PIME",12.5,0,"y","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",2.8,70,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",4,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",3.4,80,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",19,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",9.5,80,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",8,80,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2.1,0,"n","MOSS","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",1.2,15,"n","LITTER","","IND",2,"d",50
"DALTON","58_0",0,"PIME",15.9,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",3,70,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",2.4,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"BENE",23.5,0,"n","MOSS","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",3.5,10,"n","MOSS","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",1.8,0,"n","MOSS","START","CLUMP",2,"d",50
"DALTON","58_0",0,"SALIX",2.3,0,"n","MOSS","END","CLUMP",2,"d",50
"DALTON","58_0",0,"PIME",0.3,100,"y","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",5.1,80,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",13.2,90,"n","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",14.3,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2.1,70,"n","MOSS","","IND",2,"d",50
"DALTON","58_0",0,"PIME",4.4,60,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",5.7,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",8.2,90,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2,60,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",15.5,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",1.7,95,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",13.4,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",12.8,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",1.8,0,"n","MOSS","","IND",2,"d",50
"DALTON","58_0",0,"BENE",14,0,"y","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",13.2,80,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",15,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",2.4,80,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",4.6,60,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",2.7,60,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",1.9,90,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",15.3,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",6.5,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2.6,0,"y","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",8.2,95,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"PIME",8.6,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",5.5,70,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",5.6,0,"n","VAVI","START","CLUMP",2,"d",50
"DALTON","58_0",0,"SALIX",6.1,0,"n","VAVI","END","CLUMP",2,"d",50
"DALTON","58_0",0,"PIME",13.3,85,"n","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",14,70,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",11.6,60,"n","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",10.6,70,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",11.3,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"BENE",20.6,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",4.8,80,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2.4,0,"y","LITTER","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",1.8,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",3.4,70,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",0.8,70,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",15.5,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",13.7,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",8.4,60,"n","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",6,85,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",12.3,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"BENE",17.2,75,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",9.2,100,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",7.8,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",13.4,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",15.5,85,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",3.9,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",10.4,95,"n","MOSS","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2.3,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",9.5,80,"n","LEGR","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",2.3,70,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",15.4,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",6.5,85,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",14.9,100,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",13,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",10.9,75,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",3.3,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"BENE",14.1,10,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",1.2,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",6.6,80,"n","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",10.4,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",11.6,95,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"PIME",10.4,100,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",3.6,0,"y","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",19.6,90,"n","VAVI","","IND",2,"c",50
"DALTON","58_0",0,"SALIX",6.2,0,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"SALIX",4.7,10,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"BENE",15,80,"n","VAVI","","IND",2,"d",50
"DALTON","58_0",0,"PIME",9.5,95,"n","LITTER","","IND",2,"c",50
"DALTON","58_0",0,"PIME",3.1,70,"n","VAVI","","IND",2,"c",50
