"SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD","TYPE","BASAL"
"55_3",55,3,"BENE",3.1,92.5,1,"LITTER","CLUMP",2,2,"TREE",0.05241294
"55_3",55,3,"BENE",3.4,95,0.5,"LITTER","CLUMP",2,2,"TREE",0.06304824
"55_3",55,3,"SALIX",2.6,100,0,"MOSS","CLUMP",3,2,"TREE",0.03686904
"55_3",55,3,"ALCR",2.6,95,0,"MOSS","IND",1,2,"TREE",0.03686904
"55_3",55,3,"BENE",3,95,1,"LITTER","IND",1,2,"TREE",0.049086
"55_3",55,3,"SALIX",7.9,76,0.4,"MOSS","CLUMP",5,2,"TREE",0.34038414
"55_3",55,3,"BENE",5,83.75,0.75,"EQSC","CLUMP",4,2,"TREE",0.13635
"55_3",55,3,"BENE",4.6,100,0,"EQSC","IND",1,2,"TREE",0.11540664
"55_3",55,3,"BENE",3.2,95,0,"GRASS","IND",1,2,"TREE",0.05584896
"55_3",55,3,"SALIX",3.8,73.333333,1,"GRASS","CLUMP",3,2,"TREE",0.07875576
"55_3",55,3,"BENE",2.7,95,1,"EQSC","IND",1,2,"TREE",0.03975966
"55_3",55,3,"BENE",3.7,95,0,"MOSS","IND",1,2,"TREE",0.07466526
"55_3",55,3,"BENE",3.1,80,1,"EQSC","IND",1,2,"TREE",0.05241294
"55_3",55,3,"SALIX",3.3,95,1,"MOSS","CLUMP",3,2,"TREE",0.05939406
"55_3",55,3,"SALIX",7,57,1,"EQSC","CLUMP",5,2,"TREE",0.267246
"55_3",55,3,"SALIX",3.9,76.6666667,0.33,"EQSC","CLUMP",3,2,"TREE",0.08295534
"55_3",55,3,"SALIX",4.3,91.6666667,0.67,"EQSC","CLUMP",3,2,"TREE",0.10084446
"55_3",55,3,"BENE",3.2,100,0,"EQSC","IND",1,2,"TREE",0.05584896
"55_3",55,3,"BENE",3.1,100,0,"EQSC","IND",1,2,"TREE",0.05241294
"55_3",55,3,"BENE",3.6,70,1,"EQSC","IND",1,2,"TREE",0.07068384
"55_3",55,3,"BENE",4.9,100,0,"EQSC","IND",1,2,"TREE",0.13095054
"55_3",55,3,"BENE",3.2,100,0,"MOSS","IND",1,2,"TREE",0.05584896
"55_3",55,3,"BENE",3.2,100,1,"EQSC","IND",1,2,"TREE",0.05584896
"55_3",55,3,"BENE",2.7,95,0.5,"LITTER","CLUMP",2,2,"TREE",0.03975966
"55_3",55,3,"BENE",2.6,85,1,"EQSC","IND",1,2,"TREE",0.03686904
"55_3",55,3,"BENE",5.4,95,1,"EQSC","CLUMP",2,2,"TREE",0.15903864
"55_3",55,3,"SALIX",2.8,65,0.5,"MOSS","CLUMP",2,2,"TREE",0.04275936
"55_3",55,3,"BENE",3.8,92.5,1,"GRASS","CLUMP",2,2,"TREE",0.07875576
"55_3",55,3,"BENE",3.8,97.5,0,"MOSS","CLUMP",2,2,"TREE",0.07875576
"55_3",55,3,"BENE",5,95,1,"MOSS","CLUMP",2,2,"TREE",0.13635
"55_3",55,3,"BENE",3.3,95,1,"MOSS","IND",1,2,"TREE",0.05939406
"55_3",55,3,"BENE",3.5,95,1,"MOSS","IND",1,2,"TREE",0.0668115
"55_3",55,3,"BENE",3.5,96.666667,0.33,"MOSS","CLUMP",3,2,"TREE",0.0668115
"55_3",55,3,"SALIX",4.8,91.25,1,"GRASS","CLUMP",4,2,"TREE",0.12566016
"55_3",55,3,"SALIX",2.8,95,0,"LITTER","CLUMP",2,2,"TREE",0.04275936
"55_3",55,3,"SALIX",8.3,93.75,1,"LITTER","CLUMP",4,2,"TREE",0.37572606
"55_3",55,3,"ALCR",19.4,83.75,0.88,"GRASS","CLUMP",8,2,"TREE",2.05266744
"55_3",55,3,"BENE",3.5,95,0.5,"GRASS","CLUMP",2,2,"TREE",0.0668115
"55_3",55,3,"BENE",3,50,1,"LITTER","IND",1,2,"TREE",0.049086
"55_3",55,3,"BENE",2.6,95,1,"EQSC","IND",1,2,"TREE",0.03686904
"55_3",55,3,"BENE",3.2,95,0,"EQSC","IND",1,2,"TREE",0.05584896
"55_3",55,3,"BENE",3,95,0,"GRASS","IND",1,2,"TREE",0.049086
"55_3",55,3,"BENE",5.2,95,0.67,"LITTER","CLUMP",3,2,"TREE",0.14747616
"55_3",55,3,"SALIX",5.2,71.6666667,0,"GRASS","CLUMP",3,2,"TREE",0.14747616
"54_3",54,3,"BENE",3.3,100,1,"LITTER","CLUMP",1,2,"TREE",0.05939406
"54_3",54,3,"BENE",2.9,95,0,"GRASS","IND",1,2,"TREE",0.04586814
"54_3",54,3,"BENE",3.5,100,0,"MOSS","IND",1,2,"TREE",0.0668115
"54_3",54,3,"BENE",2.6,80,1,"MOSS","IND",1,2,"TREE",0.03686904
"54_3",54,3,"SALIX",6.8,92.5,1,"MOSS","CLUMP",4,2,"TREE",0.25219296
"54_3",54,3,"BENE",6.2,100,0,"LITTER","IND",1,2,"TREE",0.20965176
"54_3",54,3,"BENE",6.5,97.5,0,"MOSS","CLUMP",2,2,"TREE",0.2304315
"54_3",54,3,"BENE",3.4,90,1,"MOSS","IND",1,2,"TREE",0.06304824
"54_3",54,3,"BENE",6.5,100,1,"MOSS","CLUMP",2,2,"TREE",0.2304315
"54_3",54,3,"BENE",3.7,95,1,"MOSS","CLUMP",2,2,"TREE",0.07466526
"54_3",54,3,"BENE",4.7,95,1,"MOSS","CLUMP",2,2,"TREE",0.12047886
"54_3",54,3,"BENE",2.8,80,1,"LITTER","IND",1,2,"TREE",0.04275936
"54_3",54,3,"BENE",3.9,90,1,"MOSS","CLUMP",2,2,"TREE",0.08295534
"54_3",54,3,"BENE",3.6,100,1,"MOSS","IND",1,2,"TREE",0.07068384
"54_3",54,3,"SALIX",5.3,93.75,1,"MOSS","CLUMP",4,2,"TREE",0.15320286
"54_3",54,3,"BENE",2.9,100,1,"MOSS","IND",1,2,"TREE",0.04586814
"54_3",54,3,"BENE",3.8,95,1,"MOSS","IND",1,2,"TREE",0.07875576
"54_3",54,3,"SALIX",12.1,87.5,1,"MOSS","CLUMP",6,2,"TREE",0.79852014
"54_3",54,3,"BENE",5.3,100,0,"MOSS","CLUMP",2,2,"TREE",0.15320286
"54_3",54,3,"BENE",2.9,100,0,"MOSS","IND",1,2,"TREE",0.04586814
"54_3",54,3,"BENE",4.1,100,0,"MOSS","IND",1,2,"TREE",0.09168174
"54_3",54,3,"BENE",3.8,95,0,"MOSS","CLUMP",2,2,"TREE",0.07875576
"54_3",54,3,"BENE",5.4,100,0,"MOSS","CLUMP",2,2,"TREE",0.15903864
"54_3",54,3,"SALIX",2.6,93.333333,1,"MOSS","CLUMP",3,2,"TREE",0.03686904
"54_3",54,3,"BENE",2.9,100,0,"MOSS","IND",1,2,"TREE",0.04586814
"54_3",54,3,"BENE",7.4,97.5,0,"MOSS","CLUMP",2,2,"TREE",0.29866104
"54_3",54,3,"BENE",3,95,1,"LITTER","CLUMP",2,2,"TREE",0.049086
"54_3",54,3,"BENE",3.2,95,0,"LITTER","IND",1,2,"TREE",0.05584896
"54_3",54,3,"BENE",6.7,100,1,"MOSS","CLUMP",2,2,"TREE",0.24483006
"54_3",54,3,"BENE",3.9,100,1,"LITTER","IND",1,2,"TREE",0.08295534
"54_3",54,3,"BENE",3.1,90,0,"GRASS","CLUMP",1,2,"TREE",0.05241294
"14_3",14,3,"SALIX",3.2,85,1,"EQSC","CLUMP",3,2,"TREE",0.05584896
"14_3",14,3,"ALCR",2.6,100,0,"GRASS","IND",1,2,"TREE",0.03686904
"14_3",14,3,"SALIX",4.5,96.6666667,0.67,"EQSC","CLUMP",3,2,"TREE",0.1104435
"14_3",14,3,"ALCR",3.3,92.5,0.5,"GRASS","CLUMP",2,2,"TREE",0.05939406
"14_3",14,3,"ALCR",5.7,90,0.5,"LITTER","CLUMP",4,2,"TREE",0.17720046
"14_3",14,3,"SALIX",4.5,95,0.5,"EQSC","CLUMP",4,2,"TREE",0.1104435
"14_3",14,3,"SALIX",3.3,90,0.5,"EQSY","CLUMP",2,2,"TREE",0.05939406
"14_3",14,3,"ALCR",4.1,95,0,"LITTER","CLUMP",3,2,"TREE",0.09168174
"14_3",14,3,"BENE",5.9,66.666667,1,"EQSC","CLUMP",3,2,"TREE",0.18985374
"14_3",14,3,"ALCR",3.4,95,1,"LITTER","CLUMP",3,2,"TREE",0.06304824
"14_3",14,3,"ALCR",3.7,81.666667,0,"LITTER","CLUMP",3,2,"TREE",0.07466526
"14_3",14,3,"ALCR",4,91.6666667,0,"LITTER","CLUMP",3,2,"TREE",0.087264
"14_3",14,3,"ALCR",3.2,75,0,"LITTER","CLUMP",2,2,"TREE",0.05584896
"14_3",14,3,"ALCR",4.3,85,0.5,"LITTER","CLUMP",4,2,"TREE",0.10084446
"14_3",14,3,"ALCR",3.4,85,0.5,"LITTER","CLUMP",2,2,"TREE",0.06304824
"7_3",7,3,"SALIX",7.7,82,0.6,"LITTER","CLUMP",5,2,"TREE",0.32336766
"7_3",7,3,"ALCR",4,92.5,0.5,"EQSC","CLUMP",2,2,"TREE",0.087264
"7_3",7,3,"SALIX",5.8,86.666667,0.67,"LITTER","CLUMP",3,2,"TREE",0.18347256
"7_3",7,3,"BENE",2.9,100,1,"LITTER","IND",1,2,"TREE",0.04586814
"7_3",7,3,"ALCR",4.1,91.666667,0,"MOSS","CLUMP",3,2,"TREE",0.09168174
"7_3",7,3,"BENE",7.8,96.6666667,0.33,"LITTER","CLUMP",3,2,"TREE",0.33182136
"7_3",7,3,"SALIX",4.4,90,0.33,"EQSC","CLUMP",3,2,"TREE",0.10558944
"7_3",7,3,"ALCR",5.3,90,0.67,"MOSS","CLUMP",3,2,"TREE",0.15320286
"64_1_TLS",64,1,"ALCR",14.9,100,0,"LEGR","CLUMP",9,0.1,"TREE",1.21084254
"64_1_TLS",64,1,"ALCR",3.8,100,0,"VAVI","CLUMP",2,0.1,"TREE",0.07875576
"64_1_TLS",64,1,"BENE",4.6,95,0,"LEGR","CLUMP",3,0.1,"TREE",0.11540664
"64_1_TLS",64,1,"ALCR",4,97.5,0,"VAVI","CLUMP",4,0.1,"TREE",0.087264
"64_1_TLS",64,1,"PIME",3.2,100,0,"LEGR","IND",1,0.1,"TREE",0.05584896
"64_1_TLS",64,1,"ALCR",4.7,100,0,"CHAN","CLUMP",4,0.1,"TREE",0.12047886
"64_1_TLS",64,1,"ALCR",2.9,95,0,"EQSY","CLUMP",2,0.1,"TREE",0.04586814
"65_1_TLS",65,1,"ALCR",5.1,100,0.25,"VAVI","CLUMP",4,2,"TREE",0.14185854
"65_1_TLS",65,1,"ALCR",12.9,97.85714286,0,"VAVI","CLUMP",7,2,"TREE",0.90760014
"65_1_TLS",65,1,"PIME",7.1,100,0,"LEGR","IND",1,2,"TREE",0.27493614
"65_1_TLS",65,1,"ALCR",5.5,95,0.25,"EQSY","CLUMP",4,2,"TREE",0.1649835
"52_1",52,1,"ALCR",7.2,100,0,"VAVI","CLUMP",8,2,"TREE",0.28273536
"52_1",52,1,"ALCR",3,96.25,0,"VAVI","CLUMP",4,2,"TREE",0.049086
"11_0",11,0,"SALIX",4.3,40,0,"MOSS","IND",1,2,"TREE",0.10084446
"11_0",11,0,"PIME",2.7,60,0,"LITTER","IND",1,2,"TREE",0.03975966
"11_0",11,0,"PIME",4.5,90,0,"LITTER","IND",1,2,"TREE",0.1104435
"11_0",11,0,"PIME",4.7,75,0,"LITTER","IND",1,2,"TREE",0.12047886
"11_0",11,0,"PIME",6.3,80,0,"LITTER","IND",1,2,"TREE",0.21646926
"11_0",11,0,"PIME",3.8,95,0,"LITTER","IND",1,2,"TREE",0.07875576
"11_0",11,0,"PIME",11.5,70,0,"MOSS","IND",1,2,"TREE",0.7212915
"11_0",11,0,"PIME",2.6,50,0,"VAVI","IND",1,2,"TREE",0.03686904
"11_0",11,0,"SALIX",3,45,1,"VAVI","IND",1,2,"TREE",0.049086
"11_0",11,0,"PIME",16.2,90,0,"VAVI","IND",1,2,"TREE",1.43134776
"11_0",11,0,"PIME",11.5,90,0,"LITTER","IND",1,2,"TREE",0.7212915
"11_0",11,0,"PIME",12.5,90,0,"LITTER","IND",1,2,"TREE",0.8521875
"11_0",11,0,"PIME",8,95,0,"LITTER","IND",1,2,"TREE",0.349056
"11_0",11,0,"PIME",6.5,95,0,"VAVI","IND",1,2,"TREE",0.2304315
"11_0",11,0,"PIME",7.7,90,1,"MOSS","IND",1,2,"TREE",0.32336766
"11_0",11,0,"PIME",5.4,10,0,"MOSS","IND",1,2,"TREE",0.15903864
"11_0",11,0,"PIME",6.6,95,0,"VAVI","IND",1,2,"TREE",0.23757624
"11_0",11,0,"PIME",6.5,90,0,"VAVI","IND",1,2,"TREE",0.2304315
"11_0",11,0,"PIME",3.8,80,0,"VAVI","IND",1,2,"TREE",0.07875576
"11_0",11,0,"PIME",5,95,0,"MOSS","IND",1,2,"TREE",0.13635
"11_0",11,0,"PIME",9.2,95,0,"VAVI","IND",1,2,"TREE",0.46162656
"11_0",11,0,"PIME",9.7,80,0,"VAVI","IND",1,2,"TREE",0.51316686
"11_0",11,0,"SALIX",2.8,45,0,"VAVI","CLUMP",1,2,"TREE",0.04275936
"11_0",11,0,"PIME",6.2,100,0,"VAVI","IND",1,2,"TREE",0.20965176
"11_0",11,0,"PIME",6.5,95,0,"VAVI","IND",1,2,"TREE",0.2304315
"11_0",11,0,"PIME",5.1,80,0,"LITTER","IND",1,2,"TREE",0.14185854
"11_0",11,0,"PIME",11.3,100,0,"LITTER","IND",1,2,"TREE",0.69642126
"11_0",11,0,"PIME",5.2,90,0,"LITTER","IND",1,2,"TREE",0.14747616
"11_0",11,0,"SALIX",4.8,70,0,"LITTER","IND",1,2,"TREE",0.12566016
"11_0",11,0,"PIME",5.8,90,0,"VAVI","IND",1,2,"TREE",0.18347256
"11_0",11,0,"BENE",11.2,95,0,"VAVI","IND",1,2,"TREE",0.68414976
"11_0",11,0,"SALIX",2.7,80,0,"VAVI","CLUMP",1,2,"TREE",0.03975966
"11_0",11,0,"PIME",9.2,100,0,"VAVI","IND",1,2,"TREE",0.46162656
"11_0",11,0,"PIME",8.9,85,0,"VAVI","IND",1,2,"TREE",0.43201134
"11_0",11,0,"PIME",13.5,80,0,"LITTER","IND",1,2,"TREE",0.9939915
"11_0",11,0,"PIME",8.8,75,0,"LITTER","IND",1,2,"TREE",0.42235776
"11_0",11,0,"PIME",4.9,90,0,"MOSS","IND",1,2,"TREE",0.13095054
"11_0",11,0,"PIME",3.5,90,0,"MOSS","IND",1,2,"TREE",0.0668115
"11_0",11,0,"PIME",4.2,80,0,"LITTER","IND",1,2,"TREE",0.09620856
"11_0",11,0,"PIME",6,100,0,"MOSS","IND",1,2,"TREE",0.196344
"11_0",11,0,"PIME",3.5,100,0,"MOSS","IND",1,2,"TREE",0.0668115
"11_0",11,0,"PIME",8.8,100,0,"MOSS","IND",1,2,"TREE",0.42235776
"11_0",11,0,"PIME",4.2,90,0,"LITTER","IND",1,2,"TREE",0.09620856
"11_0",11,0,"PIME",5.3,95,0,"MOSS","IND",1,2,"TREE",0.15320286
"11_0",11,0,"PIME",5.4,85,0,"VAVI","IND",1,2,"TREE",0.15903864
"11_0",11,0,"PIME",9.3,90,0,"MOSS","IND",1,2,"TREE",0.47171646
"11_0",11,0,"PIME",9.4,100,0,"MOSS","IND",1,2,"TREE",0.48191544
"11_0",11,0,"PIME",3.6,80,0,"MOSS","IND",1,2,"TREE",0.07068384
"11_0",11,0,"PIME",3.7,70,0,"MOSS","IND",1,2,"TREE",0.07466526
"11_0",11,0,"PIME",6.7,95,0,"LITTER","IND",1,2,"TREE",0.24483006
"11_0",11,0,"PIME",3.7,80,0,"LITTER","IND",1,2,"TREE",0.07466526
"11_0",11,0,"PIME",3.1,75,0,"LITTER","IND",1,2,"TREE",0.05241294
"11_0",11,0,"PIME",9.6,90,0,"MOSS","IND",1,2,"TREE",0.50264064
"11_0",11,0,"PIME",4.7,90,0,"MOSS","IND",1,2,"TREE",0.12047886
"11_0",11,0,"PIME",7.5,95,0,"LITTER","IND",1,2,"TREE",0.3067875
"11_0",11,0,"PIME",7.6,80,0,"LITTER","IND",1,2,"TREE",0.31502304
"11_0",11,0,"PIME",4.8,85,0,"LITTER","IND",1,2,"TREE",0.12566016
"11_0",11,0,"PIME",3.6,10,0,"LITTER","IND",1,2,"TREE",0.07068384
"11_0",11,0,"PIME",3.3,85,0,"LITTER","IND",1,2,"TREE",0.05939406
"11_0",11,0,"PIME",4.8,95,0,"LITTER","IND",1,2,"TREE",0.12566016
"11_0",11,0,"PIME",5.1,85,0,"LITTER","IND",1,2,"TREE",0.14185854
"11_0",11,0,"PIME",9.2,95,0,"MOSS","IND",1,2,"TREE",0.46162656
"11_0",11,0,"PIME",4.9,90,0,"LEGR","IND",1,2,"TREE",0.13095054
"11_0",11,0,"PIME",6.7,95,0,"MOSS","IND",1,2,"TREE",0.24483006
"11_0",11,0,"PIME",5.8,40,0,"LITTER","IND",1,2,"TREE",0.18347256
"11_0",11,0,"PIME",6,75,0,"LITTER","IND",1,2,"TREE",0.196344
"11_0",11,0,"PIME",10.9,100,0,"MOSS","IND",1,2,"TREE",0.64798974
"11_0",11,0,"SALIX",4.8,50,0,"VAVI","CLUMP",1,2,"TREE",0.12566016
"11_0",11,0,"PIME",8.9,100,0,"VAVI","IND",1,2,"TREE",0.43201134
"11_0",11,0,"PIME",3.9,100,0,"MOSS","IND",1,2,"TREE",0.08295534
"11_0",11,0,"SALIX",3.8,80,1,"VAVI","IND",1,2,"TREE",0.07875576
"11_0",11,0,"PIME",3,80,0,"VAVI","IND",1,2,"TREE",0.049086
"11_0",11,0,"PIME",4.9,90,0,"VAVI","IND",1,2,"TREE",0.13095054
"11_0",11,0,"PIME",5.5,95,0,"VAVI","IND",1,2,"TREE",0.1649835
"11_0",11,0,"SALIX",2.6,30,1,"LEGR","IND",1,2,"TREE",0.03686904
"11_0",11,0,"PIME",10.9,100,0,"VAVI","IND",1,2,"TREE",0.64798974
"11_0",11,0,"PIME",2.9,80,1,"VAVI","IND",1,2,"TREE",0.04586814
"11_0",11,0,"PIME",9,90,0,"VAVI","IND",1,2,"TREE",0.441774
"11_0",11,0,"SALIX",2.9,60,0,"VAVI","CLUMP",2,2,"TREE",0.04586814
"11_0",11,0,"PIME",4.3,90,0,"VAVI","IND",1,2,"TREE",0.10084446
"11_0",11,0,"PIME",6.3,90,0,"MOSS","IND",1,2,"TREE",0.21646926
"11_0",11,0,"PIME",14.5,90,0,"VAVI","IND",1,2,"TREE",1.1467035
"11_0",11,0,"PIME",7.3,50,0,"VAVI","IND",1,2,"TREE",0.29064366
"11_0",11,0,"PIME",9.3,70,0,"VAVI","IND",1,2,"TREE",0.47171646
"11_0",11,0,"PIME",10.6,70,0,"VAVI","IND",1,2,"TREE",0.61281144
"11_0",11,0,"PIME",14.3,80,0,"LITTER","IND",1,2,"TREE",1.11528846
"11_0",11,0,"PIME",6.4,20,0,"VAVI","IND",1,2,"TREE",0.22339584
"11_0",11,0,"PIME",3.8,45,0,"LEGR","IND",1,2,"TREE",0.07875576
"11_0",11,0,"PIME",18.9,90,0,"VAVI","IND",1,2,"TREE",1.94822334
"11_0",11,0,"PIME",10.8,90,0,"VAVI","IND",1,2,"TREE",0.63615456
"11_0",11,0,"PIME",4.9,80,0,"VAVI","IND",1,2,"TREE",0.13095054
"11_0",11,0,"PIME",6.5,100,0,"VAVI","IND",1,2,"TREE",0.2304315
"11_0",11,0,"PIME",5.9,90,0,"VAVI","IND",1,2,"TREE",0.18985374
"11_0",11,0,"PIME",4.4,80,0,"MOSS","IND",1,2,"TREE",0.10558944
"11_0",11,0,"PIME",12,80,0,"MOSS","IND",1,2,"TREE",0.785376
"11_0",11,0,"PIME",18.8,90,0,"LITTER","IND",1,2,"TREE",1.92766176
"11_0",11,0,"PIME",9.6,70,0,"LITTER","IND",1,2,"TREE",0.50264064
"11_0",11,0,"PIME",4.7,90,0,"LITTER","IND",1,2,"TREE",0.12047886
"58_0",58,0,"PIME",2.8,70,0,"VAVI","IND",1,2,"TREE",0.04275936
"58_0",58,0,"PIME",3.4,80,0,"MOSS","IND",1,2,"TREE",0.06304824
"58_0",58,0,"PIME",19,90,0,"VAVI","IND",1,2,"TREE",1.968894
"58_0",58,0,"PIME",9.5,80,0,"VAVI","IND",1,2,"TREE",0.4922235
"58_0",58,0,"PIME",8,80,0,"VAVI","IND",1,2,"TREE",0.349056
"58_0",58,0,"PIME",15.9,90,0,"VAVI","IND",1,2,"TREE",1.37882574
"58_0",58,0,"SALIX",3,70,0,"VAVI","IND",1,2,"TREE",0.049086
"58_0",58,0,"SALIX",3.5,10,0,"MOSS","IND",1,2,"TREE",0.0668115
"58_0",58,0,"PIME",5.1,80,0,"MOSS","IND",1,2,"TREE",0.14185854
"58_0",58,0,"PIME",13.2,90,0,"LITTER","IND",1,2,"TREE",0.95030496
"58_0",58,0,"PIME",14.3,90,0,"VAVI","IND",1,2,"TREE",1.11528846
"58_0",58,0,"PIME",4.4,60,0,"MOSS","IND",1,2,"TREE",0.10558944
"58_0",58,0,"PIME",5.7,90,0,"VAVI","IND",1,2,"TREE",0.17720046
"58_0",58,0,"PIME",8.2,90,0,"MOSS","IND",1,2,"TREE",0.36672696
"58_0",58,0,"PIME",15.5,95,0,"VAVI","IND",1,2,"TREE",1.3103235
"58_0",58,0,"PIME",13.4,95,0,"VAVI","IND",1,2,"TREE",0.97932024
"58_0",58,0,"PIME",12.8,90,0,"VAVI","IND",1,2,"TREE",0.89358336
"58_0",58,0,"PIME",13.2,80,0,"MOSS","IND",1,2,"TREE",0.95030496
"58_0",58,0,"PIME",15,95,0,"VAVI","IND",1,2,"TREE",1.22715
"58_0",58,0,"PIME",4.6,60,0,"VAVI","IND",1,2,"TREE",0.11540664
"58_0",58,0,"PIME",2.7,60,0,"VAVI","IND",1,2,"TREE",0.03975966
"58_0",58,0,"PIME",15.3,95,0,"VAVI","IND",1,2,"TREE",1.27672686
"58_0",58,0,"PIME",6.5,90,0,"VAVI","IND",1,2,"TREE",0.2304315
"58_0",58,0,"PIME",8.2,95,0,"MOSS","IND",1,2,"TREE",0.36672696
"58_0",58,0,"PIME",8.6,95,0,"VAVI","IND",1,2,"TREE",0.40337784
"58_0",58,0,"PIME",5.5,70,0,"MOSS","IND",1,2,"TREE",0.1649835
"58_0",58,0,"PIME",13.3,85,0,"LITTER","IND",1,2,"TREE",0.96475806
"58_0",58,0,"PIME",14,70,0,"VAVI","IND",1,2,"TREE",1.068984
"58_0",58,0,"PIME",11.6,60,0,"LITTER","IND",1,2,"TREE",0.73389024
"58_0",58,0,"PIME",10.6,70,0,"VAVI","IND",1,2,"TREE",0.61281144
"58_0",58,0,"PIME",11.3,95,0,"VAVI","IND",1,2,"TREE",0.69642126
"58_0",58,0,"PIME",4.8,80,0,"VAVI","IND",1,2,"TREE",0.12566016
"58_0",58,0,"PIME",3.4,70,0,"VAVI","IND",1,2,"TREE",0.06304824
"58_0",58,0,"PIME",15.5,90,0,"VAVI","IND",1,2,"TREE",1.3103235
"58_0",58,0,"PIME",13.7,90,0,"VAVI","IND",1,2,"TREE",1.02366126
"58_0",58,0,"PIME",8.4,60,0,"LITTER","IND",1,2,"TREE",0.38483424
"58_0",58,0,"PIME",6,85,0,"VAVI","IND",1,2,"TREE",0.196344
"58_0",58,0,"PIME",12.3,90,0,"VAVI","IND",1,2,"TREE",0.82513566
"58_0",58,0,"BENE",17.2,75,0,"VAVI","IND",1,2,"TREE",1.61351136
"58_0",58,0,"PIME",9.2,100,0,"VAVI","IND",1,2,"TREE",0.46162656
"58_0",58,0,"PIME",7.8,90,0,"VAVI","IND",1,2,"TREE",0.33182136
"58_0",58,0,"PIME",13.4,95,0,"VAVI","IND",1,2,"TREE",0.97932024
"58_0",58,0,"PIME",15.5,85,0,"VAVI","IND",1,2,"TREE",1.3103235
"58_0",58,0,"PIME",10.4,95,0,"MOSS","IND",1,2,"TREE",0.58990464
"58_0",58,0,"PIME",9.5,80,0,"LEGR","IND",1,2,"TREE",0.4922235
"58_0",58,0,"PIME",15.4,95,0,"VAVI","IND",1,2,"TREE",1.29347064
"58_0",58,0,"PIME",6.5,85,0,"VAVI","IND",1,2,"TREE",0.2304315
"58_0",58,0,"PIME",14.9,100,0,"VAVI","IND",1,2,"TREE",1.21084254
"58_0",58,0,"PIME",13,95,0,"VAVI","IND",1,2,"TREE",0.921726
"58_0",58,0,"PIME",10.9,75,0,"VAVI","IND",1,2,"TREE",0.64798974
"58_0",58,0,"PIME",3.3,90,0,"VAVI","IND",1,2,"TREE",0.05939406
"58_0",58,0,"BENE",14.1,10,0,"VAVI","IND",1,2,"TREE",1.08430974
"58_0",58,0,"PIME",6.6,80,0,"LITTER","IND",1,2,"TREE",0.23757624
"58_0",58,0,"PIME",10.4,95,0,"VAVI","IND",1,2,"TREE",0.58990464
"58_0",58,0,"PIME",11.6,95,0,"VAVI","IND",1,2,"TREE",0.73389024
"58_0",58,0,"PIME",10.4,100,0,"VAVI","IND",1,2,"TREE",0.58990464
"58_0",58,0,"PIME",19.6,90,0,"VAVI","IND",1,2,"TREE",2.09520864
"58_0",58,0,"SALIX",4.7,10,0,"VAVI","IND",1,2,"TREE",0.12047886
"58_0",58,0,"BENE",15,80,0,"VAVI","IND",1,2,"TREE",1.22715
"58_0",58,0,"PIME",9.5,95,0,"LITTER","IND",1,2,"TREE",0.4922235
"58_0",58,0,"PIME",3.1,70,0,"VAVI","IND",1,2,"TREE",0.05241294
"58_0",58,0,"PIME",17,95,0,"VAVI","IND",1,2,"TREE",1.576206
"58_0",58,0,"PIME",7.6,95,0,"LITTER","IND",1,2,"TREE",0.31502304
"58_0",58,0,"PIME",4.6,80,0,"VAVI","IND",1,2,"TREE",0.11540664
"58_0",58,0,"PIME",10.9,90,0,"MOSS","IND",1,2,"TREE",0.64798974
"58_0",58,0,"PIME",3.9,95,0,"VAVI","IND",1,2,"TREE",0.08295534
"58_0",58,0,"PIME",3,75,0,"VAVI","IND",1,2,"TREE",0.049086
"58_0",58,0,"PIME",15.5,95,0,"VAVI","IND",1,2,"TREE",1.3103235
"58_0",58,0,"PIME",23.6,100,0,"LITTER","IND",1,2,"TREE",3.03765984
"58_0",58,0,"SALIX",4.6,60,0,"VAVI","IND",1,2,"TREE",0.11540664
"58_0",58,0,"PIME",15.9,95,0,"VAVI","IND",1,2,"TREE",1.37882574
"58_0",58,0,"PIME",4.4,80,0,"MOSS","IND",1,2,"TREE",0.10558944
"58_0",58,0,"PIME",10.8,90,0,"MOSS","IND",1,2,"TREE",0.63615456
"58_0",58,0,"BENE",16.1,95,0,"MOSS","IND",1,2,"TREE",1.41373134
"10_0",10,0,"PIME",5.8,85,0,"BARE","IND",1,2,"TREE",0.18347256
"10_0",10,0,"PIME",7.1,90,0,"BARE","IND",1,2,"TREE",0.27493614
"10_0",10,0,"PIME",9.4,95,0,"MOSS","IND",1,2,"TREE",0.48191544
"10_0",10,0,"PIME",6,95,0,"MOSS","IND",1,2,"TREE",0.196344
"10_0",10,0,"PIME",10.6,100,1,"MOSS","IND",1,2,"TREE",0.61281144
"10_0",10,0,"PIME",7.5,95,0,"MOSS","IND",1,2,"TREE",0.3067875
"10_0",10,0,"PIME",7.6,80,0,"MOSS","IND",1,2,"TREE",0.31502304
"10_0",10,0,"PIME",5,90,0,"MOSS","IND",1,2,"TREE",0.13635
"10_0",10,0,"PIME",11.5,95,0,"MOSS","IND",1,2,"TREE",0.7212915
"10_0",10,0,"PIME",4.9,95,0,"MOSS","IND",1,2,"TREE",0.13095054
"10_0",10,0,"PIME",10.3,95,0,"MOSS","IND",1,2,"TREE",0.57861486
