"SITE","SITECODE","SITENUM","TREAT","SPP","DBH_AV","CAN_AV","BROW_INDEX","UND","CLUMP","STEM_COUNT","QUAD"
"DALTON","16_2",16,2,"SALIX",0.5,90,1,"MOSS","IND",1,2
"DALTON","16_2",16,2,"BENE",2.9,95,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",1.5,90,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",1.1,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",1.4,95,1,"MOSS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.5,95,1,"EQSY","IND",1,2
"DALTON","16_2",16,2,"BENE",1.4,95,0,"EQSC","IND",1,2
"DALTON","16_2",16,2,"BENE",2.5,100,0,"MOSS","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"BENE",2.4,90,1,"EQSC","IND",1,2
"DALTON","16_2",16,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"DALTON","16_2",16,2,"SALIX",1.5,96.6666667,0,"LITTER","CLUMP",3,2
"DALTON","8_2",8,2,"SALIX",7.6,80,0.5,"LEGR","CLUMP",4,2
"DALTON","8_2",8,2,"ALCR",8.4,98,0,"VAUL","CLUMP",5,2
"DALTON","8_2",8,2,"ALCR",2.3,100,0,"EQSC","IND",1,2
"DALTON","8_2",8,2,"SALIX",0.3,100,0,"EQSC","IND",1,2
"DALTON","8_2",8,2,"SALIX",20.3,83.333333,0.33,"LITTER","CLUMP",9,2
"DALTON","8_2",8,2,"ALCR",15.3,98.88888,0,"VAVI","CLUMP",9,2
"DALTON","8_2",8,2,"SALIX",1.2,100,0,"EQAR","IND",1,2
"DALTON","8_2",8,2,"ALCR",2.2,100,0,"EQAR","IND",1,2
"DALTON","8_2",8,2,"SALIX",0.3,70,1,"LITTER","IND",1,2
"DALTON","8_2",8,2,"SALIX",0.9,70,1,"EQAR","IND",1,2
"DALTON","8_2",8,2,"BENE",3.7,80,0,"LITTER","IND",1,2
"DALTON","8_2",8,2,"BENE",2.8,90,1,"LITTER","IND",1,2
"DALTON","8_2",8,2,"BENE",1.4,95,0,"LITTER","IND",1,2
"DALTON","8_2",8,2,"SALIX",4.8,56,0.6,"GRASS","CLUMP",5,2
"DALTON","8_2",8,2,"SALIX",0.6,95,1,"VAVI","IND",1,2
"DALTON","8_2",8,2,"SALIX",2.1,90,1,"EQSI","CLUMP",2,2
"DALTON","8_2",8,2,"SALIX",8.9,87.5,0.25,"LITTER","CLUMP",4,2
"DALTON","8_2",8,2,"SALIX",5.5,91.666667,0.67,"LITTER","CLUMP",3,2
"DALTON","8_2",8,2,"SALIX",2.6,40,0,"LITTER","IND",1,2
"DALTON","8_2",8,2,"SALIX",12.8,69,0,"EQAR","CLUMP",5,2
"DALTON","8_2",8,2,"BENE",15.5,90.625,0.25,"EQAR","CLUMP",8,2
"DALTON","8_2",8,2,"SALIX",2.1,60,1,"EQAR","IND",1,2
"DALTON","8_2",8,2,"BENE",4,95,0,"EQAR","CLUMP",2,2
"DALTON","8_2",8,2,"BENE",3.7,30,0,"LITTER","IND",1,2
"DALTON","8_2",8,2,"SALIX",8.9,57,1,"LITTER","CLUMP",5,2
"DALTON","8_2",8,2,"ALCR",0.5,100,0,"EQAR","IND",1,2
"DALTON","8_2",8,2,"SALIX",0.4,100,0,"EQAR","IND",1,2
"DALTON","8_2",8,2,"SALIX",0.4,100,0,"EQAR","CLUMP",2,2
"DALTON","8_2",8,2,"SALIX",4.9,92.5,0,"LITTER","CLUMP",2,2
"DALTON","8_2",8,2,"SALIX",29,83.4375,0.81,"LITTER","CLUMP",16,2
"DALTON","8_2",8,2,"BENE",3.8,100,1,"VAVI","IND",1,2
"DALTON","8_2",8,2,"BENE",8.6,97.5,1,"MOSS","CLUMP",2,2
"DALTON","8_2",8,2,"SALIX",2.5,60,1,"EQAR","CLUMP",2,2
"DALTON","8_2",8,2,"SALIX",0.5,95,1,"GRASS","IND",1,2
"DALTON","8_2",8,2,"ALCR",37.9,85.22727273,0.23,"ROAC","CLUMP",22,2
"DALTON","8_2",8,2,"SALIX",20.8,95,0,"ROAC","CLUMP",8,2
"DALTON","8_2",8,2,"ALCR",2.6,95,0.5,"ROAC","CLUMP",2,2
"DALTON","8_2",8,2,"PIME",1.4,60,1,"ROAC","IND",1,2
"DALTON","40_2",40,2,"SALIX",6.3,83,0.8,"VAVI","CLUMP",5,2
"DALTON","40_2",40,2,"BENE",6.9,95,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"BENE",2.6,95,1,"GRASS","IND",1,2
"DALTON","40_2",40,2,"BENE",1.7,25,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"BENE",2,100,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"BENE",1.3,95,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"SALIX",3.7,60,1,"LITTER","CLUMP",3,2
"DALTON","40_2",40,2,"SALIX",6.2,80,1,"GRASS","CLUMP",3,2
"DALTON","40_2",40,2,"BENE",7.7,100,1,"GRASS","IND",1,2
"DALTON","40_2",40,2,"BENE",8.4,100,1,"GRASS","IND",1,2
"DALTON","40_2",40,2,"SALIX",4.9,56,1,"GRASS","CLUMP",3,2
"DALTON","40_2",40,2,"BENE",0.5,95,0,"VAUL","IND",1,2
"DALTON","40_2",40,2,"POTR",0.3,100,0,"VAUL","IND",1,2
"DALTON","40_2",40,2,"SALIX",1,100,0,"VAVI","IND",1,2
"DALTON","40_2",40,2,"POTR",1.7,100,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"POTR",1,100,0,"VAVI","IND",1,2
"DALTON","40_2",40,2,"BENE",1.8,100,0,"VAUL","IND",1,2
"DALTON","40_2",40,2,"SALIX",17.3,75.625,1,"VAVI","CLUMP",8,2
"DALTON","40_2",40,2,"SALIX",9.7,90,0.75,"VAVI","CLUMP",4,2
"DALTON","40_2",40,2,"BENE",20.9,96.25,0.75,"VAVI","CLUMP",8,2
"DALTON","40_2",40,2,"BENE",14.2,97.5,1,"VAUL","CLUMP",4,2
"DALTON","40_2",40,2,"BENE",2.7,100,0,"ROAC","CLUMP",1,2
"DALTON","40_2",40,2,"SALIX",1,90,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"BENE",1.7,100,1,"VAVI","IND",1,2
"DALTON","40_2",40,2,"SALIX",2.2,90,0.5,"ASTER?","CLUMP",2,2
"DALTON","40_2",40,2,"SALIX",1.7,87.5,1,"VAVI","CLUMP",2,2
"DALTON","40_2",40,2,"SALIX",1.7,97.5,1,"VAVI","CLUMP",2,2
"DALTON","40_2",40,2,"BENE",13.8,100,0.67,"LEGR","CLUMP",3,2
"DALTON","40_2",40,2,"BENE",11.5,96.66667,0.67,"GRASS","CLUMP",3,2
"DALTON","40_2",40,2,"BENE",0.8,100,0,"VAVI","IND",1,2
"DALTON","40_2",40,2,"BENE",5.2,100,1,"MOSS","IND",1,2
"DALTON","40_2",40,2,"BENE",3.1,95,1,"LITTER","IND",1,2
"DALTON","40_2",40,2,"BENE",2.1,95,1,"LITTER","IND",1,2
"DALTON","40_2",40,2,"SALIX",9.8,84,1,"LITTER","CLUMP",5,2
"DALTON","40_2",40,2,"BENE",2,100,1,"LITTER","IND",1,2
"DALTON","42_1",42,1,"BENE",0.8,90,0,"VAVI","IND",1,2
"DALTON","42_1",42,1,"BENE",0.9,95,0,"VAVI","IND",1,2
"DALTON","42_1",42,1,"BENE",1.6,100,0,"LEDE","IND",1,2
"DALTON","42_1",42,1,"BENE",0.3,100,1,"RUCH","IND",1,2
"DALTON","42_1",42,1,"BENE",1.3,90,0,"GRASS","IND",1,2
"DALTON","42_1",42,1,"BENE",0.9,95,0,"GRASS","IND",1,2
"DALTON","42_1",42,1,"BENE",0.4,40,0,"RUCH","IND",1,2
"DALTON","42_1",42,1,"PIME",0.6,100,0,"RUCH","IND",1,2
"DALTON","42_1",42,1,"BENE",0.4,100,0,"LEDE","IND",1,2
"DALTON","42_1",42,1,"ALCR",8.2,95,0.86,"LEDE","CLUMP",7,2
"DALTON","42_1",42,1,"BENE",2.3,90,0,"VAVI","IND",1,2
"DALTON","5_1",5,1,"BENE",1.5,95,0,"GRASS","IND",1,2
"DALTON","5_1",5,1,"BENE",1.5,100,0,"CHAN","IND",1,2
"DALTON","5_1",5,1,"BENE",0.6,90,0,"GRASS","IND",1,2
"DALTON","5_1",5,1,"BENE",3,90,0,"EQAR","IND",1,2
"DALTON","5_1",5,1,"BENE",0.6,90,0,"MOSS","IND",1,2
"DALTON","5_1",5,1,"BENE",1,90,0,"VAUL","IND",1,2
"DALTON","5_1",5,1,"ALCR",4,84,0,"VAUL","CLUMP",5,2
"DALTON","5_1",5,1,"ALCR",8.1,85.625,0.38,"LEGR","CLUMP",8,2
"DALTON","5_1",5,1,"BENE",3.4,100,0,"VAVI","IND",1,2
"DALTON","5_1",5,1,"ARCTO",2.8,93.57142857,0.57,"GRASS","CLUMP",7,2
"DALTON","5_1",5,1,"BENE",0.7,80,0,"VAUL","IND",1,2
"DALTON","5_1",5,1,"BENE",0.2,80,0,"VAUL","IND",1,2
"DALTON","28_1",28,1,"BENE",0.5,55,1,"GRASS","IND",1,1
"DALTON","28_1",28,1,"BENE",2.2,100,0,"VAUL","IND",1,1
"DALTON","28_1",28,1,"BENE",0.3,5,1,"EQAR","IND",1,1
"DALTON","28_1",28,1,"BENE",1,95,0,"EQAR","IND",1,1
"DALTON","28_1",28,1,"BENE",0.4,90,0,"VAUL","IND",1,1
"DALTON","28_1",28,1,"SALIX",0.5,95,0,"VAUL","IND",1,1
"DALTON","28_1",28,1,"BENE",0.4,85,1,"VAUL","IND",1,1
"DALTON","28_1",28,1,"SALIX",0.4,100,0,"VAUL","CLUMP",2,1
"DALTON","28_1",28,1,"BENE",0.2,100,0,"ROAC","IND",1,1
"DALTON","28_1",28,1,"BENE",0.2,100,1,"EQAR","IND",1,1
"STEESE","34_2",34,2,"SALIX",2.1,100,0.75,"EQAR","CLUMP",4,2
"STEESE","34_2",34,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.9,100,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.6,95,1,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,100,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,100,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,90,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,70,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,50,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.9,20,1,"CHAN","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.5,100,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.8,95,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,40,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.8,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,100,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,95,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.9,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,80,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.6,80,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.1,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,5,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.1,90,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.9,95,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,90,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"BENE",0.3,95,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"BENE",0.3,90,0,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,40,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.9,98.3333333,0,"GRASS","CLUMP",3,2
"STEESE","34_2",34,2,"BENE",0.5,95,0,"VAVI","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.6,95,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,100,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,100,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,95,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,80,0,"LICHEN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,80,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,95,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,90,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"BENE",0.4,90,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.8,65,0.67,"EQAR","CLUMP",3,2
"STEESE","34_2",34,2,"BENE",0.3,95,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.3,98.33333,0.67,"LITTER","CLUMP",3,2
"STEESE","34_2",34,2,"BENE",1,100,1,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"BENE",0.2,90,1,"VAUL","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"BENE",0.6,100,0,"VAVI","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.6,90,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"BENE",1.2,100,1,"VAVI","IND",1,2
"STEESE","34_2",34,2,"POTR",0.1,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"BENE",0.8,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,95,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.8,98.33333333,1,"MOSS","CLUMP",3,2
"STEESE","34_2",34,2,"SALIX",0.6,95,1,"VAUL","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.9,90,0,"MOSS","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.5,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.2,100,1,"EQAR","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",2.2,88.33333333,0.67,"MOSS","CLUMP",3,2
"STEESE","34_2",34,2,"SALIX",2.7,80,0.5,"MOSS","CLUMP",4,2
"STEESE","34_2",34,2,"SALIX",1.6,97.5,0.25,"LITTER","CLUMP",4,2
"STEESE","34_2",34,2,"SALIX",1.4,95,1,"MOSS","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.4,95,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,100,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.4,62.5,1,"LITTER","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.4,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",3,80,1,"MOSS","CLUMP",3,2
"STEESE","34_2",34,2,"SALIX",1.8,78.33333,0.67,"LITTER","CLUMP",3,2
"STEESE","34_2",34,2,"SALIX",0.9,90,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,30,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,100,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"BENE",0.4,100,0,"CHAN","IND",1,2
"STEESE","34_2",34,2,"BENE",0.6,95,1,"LEGR","IND",1,2
"STEESE","34_2",34,2,"BENE",0.3,70,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"POTR",0.1,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.8,95,1,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.1,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.6,80,1,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,100,0,"GRASS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,100,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"POTR",0.9,80,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,0,"LITTER","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,95,0,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,1,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,1,"LEGR","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,1,"LEDE","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,90,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,85,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.1,100,0,"GRASS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,100,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.6,95,1,"LEDE","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.3,50,0,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,45,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.1,100,0,"LITTER","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.7,85,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,95,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.2,66.666667,0.33,"EQAR","CLUMP",3,2
"STEESE","34_2",34,2,"SALIX",0.3,100,0,"GRASS","IND",1,2
"STEESE","34_2",34,2,"SALIX",2,70,1,"MOSS","CLUMP",3,2
"STEESE","34_2",34,2,"SALIX",0.4,95,0,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.5,100,0,"LITTER","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.4,20,1,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",1.2,85,1,"VAUL","CLUMP",2,2
"STEESE","34_2",34,2,"SALIX",0.2,100,0,"EQAR","IND",1,2
"STEESE","34_2",34,2,"BENE",5,95,1,"LEGR","IND",1,2
"STEESE","34_2",34,2,"BENE",0.2,100,0,"CHAN","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.7,100,1,"MOSS","IND",1,2
"STEESE","34_2",34,2,"SALIX",0.2,100,0,"MOSS","IND",1,2
"STEESE","22_3",22,3,"POTR",1.9,70,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1.5,80,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1,100,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",4.2,62,0,"CHAN","CLUMP",5,2
"STEESE","22_3",22,3,"POTR",0.5,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1,60,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"BENE",1.4,92.5,0,"EQAR","CLUMP",2,2
"STEESE","22_3",22,3,"SALIX",0.9,60,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",1,50,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.4,50,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1,70,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.2,70,0,"LITTER","IND",1,2
"STEESE","22_3",22,3,"POTR",0.3,60,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"POTR",1,40,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.7,80,0,"MOSS","IND",1,2
"STEESE","22_3",22,3,"SALIX",2.3,90,0,"EQAR","CLUMP",4,2
"STEESE","22_3",22,3,"POTR",0.9,90,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",3.4,99,0,"EQSC","CLUMP",5,2
"STEESE","22_3",22,3,"SALIX",0.4,95,0,"LICHEN","IND",1,2
"STEESE","22_3",22,3,"POTR",0.5,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.2,100,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",0.2,100,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1.5,80,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.2,90,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1.9,80,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",7.4,81.6666667,0.33,"EQAR","CLUMP",6,2
"STEESE","22_3",22,3,"POTR",0.5,75,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.5,50,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",0.4,90,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",1.3,40,0,"EQSC","CLUMP",2,2
"STEESE","22_3",22,3,"SALIX",1.6,75,0.5,"CHAN","CLUMP",2,2
"STEESE","22_3",22,3,"SALIX",0.8,90,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.2,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",2.4,80,0,"CHAN","CLUMP",2,2
"STEESE","22_3",22,3,"POTR",1.9,80,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.5,50,0,"CHAN","CLUMP",3,2
"STEESE","22_3",22,3,"ARCTO",0.4,100,0,"CHAN","CLUMP",2,2
"STEESE","22_3",22,3,"SALIX",1.3,40,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",1,40,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.5,40,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"POTR",0.3,70,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"ARCTO",0.8,93.33333,0,"VAVI","CLUMP",3,2
"STEESE","22_3",22,3,"POTR",2.5,80,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"BENE",0.2,100,0,"VAVI","IND",1,2
"STEESE","22_3",22,3,"POTR",1.4,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"BENE",0.7,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",2.6,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",1,95,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",1.8,60,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",0.6,95,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",5.4,72.5,0,"EQAR","CLUMP",4,2
"STEESE","22_3",22,3,"POTR",1.1,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",0.1,50,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"BENE",0.2,100,0,"LITTER","IND",1,2
"STEESE","22_3",22,3,"POTR",2,80,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"BENE",2.6,90,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",2.6,85,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.6,85,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.4,40,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"BENE",0.3,95,0,"VAVI","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.2,40,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"BENE",0.3,100,0,"VAVI","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.8,40,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"BENE",0.8,100,0,"VAVI","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.8,50,0,"CHAN","CLUMP",2,2
"STEESE","22_3",22,3,"BENE",0.4,95,0,"LITTER","IND",1,2
"STEESE","22_3",22,3,"POTR",0.7,60,0,"LITTER","IND",1,2
"STEESE","22_3",22,3,"POTR",0.6,60,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"POTR",0.1,95,0,"EQAR","IND",1,2
"STEESE","22_3",22,3,"SALIX",0.4,60,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"BENE",2,98.75,0,"EQAR","CLUMP",4,2
"STEESE","22_3",22,3,"POTR",1.9,60,0,"CHAN","IND",1,2
"STEESE","22_3",22,3,"SALIX",1.3,80,0,"GRASS","IND",1,2
"STEESE","22_3",22,3,"SALIX",1.1,90,0,"GRASS","IND",1,2
