SITE,PLOT,TREAT,SPP,DBH,CANOPY,BROWSE,UND,START_END,CLUMP,QUAD,DIV,BA_unscale,BA_ha
DALTON,15_3,3,SALIX,2.4,80,y,GRASS,,CLUMP,500,d,0.000452389,0.226194671
DALTON,15_3,3,BENE,1.7,95,y,MOSS,,IND,500,d,0.00022698,0.113490035
DALTON,15_3,3,BENE,1.1,100,n,MOSS,,IND,500,d,9.50E-05,0.047516589
DALTON,15_3,3,BENE,1.6,95,y,MOSS,,IND,500,d,0.000201062,0.100530965
DALTON,55_3,3,BENE,1.7,90,y,LITTER,START,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,1.4,95,y,LITTER,END,CLUMP,50,d,0.000153938,0.007696902
DALTON,55_3,3,BENE,2.2,100,n,MOSS,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,0.4,100,n,MOSS,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,2.4,95,n,MOSS,,IND,50,d,0.000452389,0.022619467
DALTON,55_3,3,BENE,1.6,95,n,MOSS,,IND,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,0.4,100,n,MOSS,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,1.6,95,n,MOSS,,IND,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,0.7,90,y,MOSS,,IND,50,d,3.85E-05,0.001924226
DALTON,55_3,3,SALIX,2.2,80,y,GRASS,START,CLUMP,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,0.9,95,y,LITTER,,IND,50,d,6.36E-05,0.003180863
DALTON,55_3,3,BENE,0.3,100,n,MOSS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,2.5,95,y,MOSS,,IND,50,d,0.000490874,0.024543693
DALTON,55_3,3,BENE,2.2,95,n,MOSS,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,1.6,95,y,LITTER,START,CLUMP,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,1.8,95,n,LITTER,END,CLUMP,50,d,0.000254469,0.01272345
DALTON,55_3,3,SALIX,1.8,100,n,MOSS,START,CLUMP,50,d,0.000254469,0.01272345
DALTON,55_3,3,SALIX,0.5,100,n,MOSS,,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,SALIX,0.3,100,n,MOSS,END,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,ALCR,2.6,95,n,MOSS,,IND,50,d,0.000530929,0.026546458
DALTON,55_3,3,BENE,2.1,90,n,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,55_3,3,BENE,0.5,100,y,MOSS,,IND,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,2.2,80,y,MOSS,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,3,95,y,LITTER,,IND,50,d,0.000706858,0.035342917
DALTON,55_3,3,BENE,0.3,100,n,MOSS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,SALIX,1.7,40,y,MOSS,START,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,SALIX,1.4,90,n,MOSS,,CLUMP,50,d,0.000153938,0.007696902
DALTON,55_3,3,SALIX,1.7,95,n,MOSS,,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,SALIX,1.6,60,y,MOSS,,CLUMP,50,d,0.000201062,0.010053096
DALTON,55_3,3,SALIX,1.5,95,n,MOSS,END,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,0.5,100,n,LITTER,START,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,0.5,100,n,LITTER,,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,0.7,90,n,LITTER,END,CLUMP,50,d,3.85E-05,0.001924226
DALTON,55_3,3,SALIX,1.7,95,y,MOSS,START,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,0.6,100,n,EQSC,START,CLUMP,50,d,2.83E-05,0.001413717
DALTON,55_3,3,BENE,0.4,85,y,EQSC,,CLUMP,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,1.8,80,y,EQSC,,CLUMP,50,d,0.000254469,0.01272345
DALTON,55_3,3,BENE,2.2,70,y,EQSC,END,CLUMP,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,2.2,95,n,EQSC,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,4.6,100,n,EQSC,,IND,50,d,0.001661903,0.083095126
DALTON,55_3,3,BENE,1.7,90,y,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,0.4,100,y,LITTER,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,3.2,95,n,GRASS,,IND,50,d,0.000804248,0.040212386
DALTON,55_3,3,BENE,1.7,95,n,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,0.3,100,n,LITTER,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,1.4,95,y,MOSS,,IND,50,d,0.000153938,0.007696902
DALTON,55_3,3,BENE,0.3,100,n,MOSS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,1.8,60,y,EQSC,,IND,50,d,0.000254469,0.01272345
DALTON,55_3,3,BENE,2.1,90,y,MOSS,,IND,50,d,0.000346361,0.01731803
DALTON,55_3,3,BENE,0.3,100,n,GRASS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,SALIX,1.2,90,y,GRASS,START,CLUMP,50,d,0.000113097,0.005654867
DALTON,55_3,3,SALIX,1.2,80,y,GRASS,,CLUMP,50,d,0.000113097,0.005654867
DALTON,55_3,3,SALIX,1.4,50,y,GRASS,END,CLUMP,50,d,0.000153938,0.007696902
DALTON,55_3,3,BENE,2.7,95,y,EQSC,,IND,50,d,0.000572555,0.028627763
DALTON,55_3,3,BENE,0.7,100,n,EQSC,,IND,50,d,3.85E-05,0.001924226
DALTON,55_3,3,SALIX,1.4,100,y,MOSS,,IND,50,d,0.000153938,0.007696902
DALTON,55_3,3,BENE,0.3,100,n,MOSS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,0.5,100,n,MOSS,,IND,50,d,1.96E-05,0.000981748
DALTON,55_3,3,SALIX,0.4,95,n,MOSS,,CLUMP,50,d,1.26E-05,0.000628319
DALTON,55_3,3,SALIX,1.9,70,y,LITTER,END,CLUMP,50,d,0.000283529,0.014176437
DALTON,55_3,3,SALIX,1.7,100,y,EQSC,,IND,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,0.5,95,y,GRASS,,IND,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,3.7,95,n,MOSS,,IND,50,d,0.00107521,0.053760504
DALTON,55_3,3,BENE,2.3,95,n,LITTER,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,3.1,80,y,EQSC,,IND,50,d,0.000754768,0.037738382
DALTON,55_3,3,SALIX,2.4,65,y,EQSC,,IND,50,d,0.000452389,0.022619467
DALTON,55_3,3,SALIX,1,95,y,MOSS,START,CLUMP,50,d,7.85E-05,0.003926991
DALTON,55_3,3,SALIX,1,95,y,MOSS,,CLUMP,50,d,7.85E-05,0.003926991
DALTON,55_3,3,SALIX,1.3,95,y,MOSS,END,CLUMP,50,d,0.000132732,0.006636614
DALTON,55_3,3,SALIX,2.4,90,y,EQSC,,IND,50,d,0.000452389,0.022619467
DALTON,55_3,3,SALIX,1.9,90,y,EQSC,END,CLUMP,50,d,0.000283529,0.014176437
DALTON,55_3,3,SALIX,1.3,95,y,EQSC,START,CLUMP,50,d,0.000132732,0.006636614
DALTON,55_3,3,SALIX,1.1,10,y,EQSC,,CLUMP,50,d,9.50E-05,0.004751659
DALTON,55_3,3,SALIX,1.3,80,y,EQSC,,CLUMP,50,d,0.000132732,0.006636614
DALTON,55_3,3,SALIX,1.9,60,y,EQSC,,CLUMP,50,d,0.000283529,0.014176437
DALTON,55_3,3,SALIX,1.4,40,y,EQSC,,CLUMP,50,d,0.000153938,0.007696902
DALTON,55_3,3,BENE,0.5,100,n,EQSC,START,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,0.8,95,y,EQSC,,CLUMP,50,d,5.03E-05,0.002513274
DALTON,55_3,3,BENE,0.3,20,n,EQSC,END,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,SALIX,1.1,40,y,EQSC,START,CLUMP,50,d,9.50E-05,0.004751659
DALTON,55_3,3,SALIX,1.6,95,n,EQSC,,CLUMP,50,d,0.000201062,0.010053096
DALTON,55_3,3,SALIX,1.2,95,n,EQSC,END,CLUMP,50,d,0.000113097,0.005654867
DALTON,55_3,3,SALIX,1.7,85,y,EQSC,START,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,SALIX,1.5,95,y,EQSC,,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,1.1,95,n,EQSC,END,CLUMP,50,d,9.50E-05,0.004751659
DALTON,55_3,3,BENE,3.2,100,n,EQSC,,IND,50,d,0.000804248,0.040212386
DALTON,55_3,3,BENE,3.1,100,n,EQSC,,IND,50,d,0.000754768,0.037738382
DALTON,55_3,3,BENE,2.1,70,y,EQSC,,IND,50,d,0.000346361,0.01731803
DALTON,55_3,3,BENE,0.2,100,y,EQSC,,IND,50,d,3.14E-06,0.00015708
DALTON,55_3,3,BENE,2.2,80,y,GRASS,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,3.6,70,y,EQSC,,IND,50,d,0.001017876,0.050893801
DALTON,55_3,3,BENE,4.9,100,n,EQSC,,IND,50,d,0.001885741,0.09428705
DALTON,55_3,3,BENE,2.1,95,n,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,55_3,3,BENE,0.6,100,n,LITTER,,IND,50,d,2.83E-05,0.001413717
DALTON,55_3,3,BENE,1.6,95,n,LITTER,,IND,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,0.5,100,n,LITTER,,IND,50,d,1.96E-05,0.000981748
DALTON,55_3,3,SALIX,1.5,50,y,EQSC,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,1.5,40,y,EQSC,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,3.2,100,n,MOSS,,IND,50,d,0.000804248,0.040212386
DALTON,55_3,3,BENE,1.7,70,y,MOSS,,IND,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,3.2,100,y,EQSC,,IND,50,d,0.000804248,0.040212386
DALTON,55_3,3,BENE,2.2,90,y,GRASS,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,0.3,100,n,GRASS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,2.3,95,y,CHAN,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,2.3,95,n,LITTER,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,2.2,95,y,EQSC,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,0.5,95,n,LITTER,,IND,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,1.2,95,n,LITTER,START,CLUMP,50,d,0.000113097,0.005654867
DALTON,55_3,3,BENE,1.5,95,y,LITTER,END,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,1.5,90,y,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,1.5,95,n,LITTER,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,1.7,60,y,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,55_3,3,SALIX,1.2,95,n,LITTER,,IND,50,d,0.000113097,0.005654867
DALTON,55_3,3,SALIX,1,100,n,LITTER,,IND,50,d,7.85E-05,0.003926991
DALTON,55_3,3,SALIX,0.8,100,n,LITTER,,IND,50,d,5.03E-05,0.002513274
DALTON,55_3,3,SALIX,1.2,60,n,LITTER,,IND,50,d,0.000113097,0.005654867
DALTON,55_3,3,SALIX,0.5,100,n,LITTER,,IND,50,d,1.96E-05,0.000981748
DALTON,55_3,3,SALIX,1,50,y,CHAN,START,CLUMP,50,d,7.85E-05,0.003926991
DALTON,55_3,3,SALIX,1.2,90,y,CHAN,END,CLUMP,50,d,0.000113097,0.005654867
DALTON,55_3,3,SALIX,1.8,100,y,CHAN,,IND,50,d,0.000254469,0.01272345
DALTON,55_3,3,BENE,1.6,90,y,LITTER,,IND,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,0.2,100,n,MOSS,START,CLUMP,50,d,3.14E-06,0.00015708
DALTON,55_3,3,BENE,0.3,100,n,MOSS,END,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,1.2,90,y,LITTER,,IND,50,d,0.000113097,0.005654867
DALTON,55_3,3,BENE,2.5,90,y,EQSC,,IND,50,d,0.000490874,0.024543693
DALTON,55_3,3,BENE,2.6,85,y,EQSC,,IND,50,d,0.000530929,0.026546458
DALTON,55_3,3,BENE,2.3,95,y,BARE,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,2.9,95,y,EQSC,START,CLUMP,50,d,0.00066052,0.033025993
DALTON,55_3,3,BENE,2.5,95,y,EQSC,END,CLUMP,50,d,0.000490874,0.024543693
DALTON,55_3,3,BENE,2.4,95,y,LITTER,,IND,50,d,0.000452389,0.022619467
DALTON,55_3,3,BENE,0.4,100,n,GRASS,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,0.3,100,n,GRASS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,0.5,90,y,GRASS,START,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,0.6,100,n,GRASS,,CLUMP,50,d,2.83E-05,0.001413717
DALTON,55_3,3,BENE,0.3,100,n,GRASS,END,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,1.6,100,y,LITTER,,IND,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,2.1,80,n,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,55_3,3,SALIX,1.7,60,y,MOSS,START,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,SALIX,1.1,70,n,MOSS,,CLUMP,50,d,9.50E-05,0.004751659
DALTON,55_3,3,BENE,0.4,100,n,CHAN,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,2.4,95,y,LITTER,,IND,50,d,0.000452389,0.022619467
DALTON,55_3,3,BENE,2.3,90,y,MOSS,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,1.3,90,y,MOSS,,IND,50,d,0.000132732,0.006636614
DALTON,55_3,3,BENE,1.4,100,y,LITTER,,IND,50,d,0.000153938,0.007696902
DALTON,55_3,3,BENE,1.2,95,y,GRASS,,IND,50,d,0.000113097,0.005654867
DALTON,55_3,3,BENE,0.3,95,n,GRASS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,2.3,95,y,GRASS,,CLUMP,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,1.5,90,y,GRASS,END,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,1.9,90,y,LITTER,,IND,50,d,0.000283529,0.014176437
DALTON,55_3,3,BENE,0.8,50,y,LITTER,,IND,50,d,5.03E-05,0.002513274
DALTON,55_3,3,BENE,1.5,95,n,MOSS,START,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,2.3,100,n,MOSS,END,CLUMP,50,d,0.000415476,0.020773781
DALTON,55_3,3,ALCR,1.2,95,y,GRASS,,IND,50,d,0.000113097,0.005654867
DALTON,55_3,3,BENE,3.2,95,y,MOSS,START,CLUMP,50,d,0.000804248,0.040212386
DALTON,55_3,3,BENE,1.8,95,y,MOSS,END,CLUMP,50,d,0.000254469,0.01272345
DALTON,55_3,3,BENE,0.3,95,n,CHAN,START,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,0.5,95,n,CHAN,END,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,3.3,95,y,MOSS,,IND,50,d,0.000855299,0.04276493
DALTON,55_3,3,BENE,0.3,95,n,LITTER,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,2.3,80,y,VAVI,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,0.7,95,n,GRASS,,IND,50,d,3.85E-05,0.001924226
DALTON,55_3,3,BENE,0.3,95,n,MOSS,START,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,1.8,85,y,MOSS,END,CLUMP,50,d,0.000254469,0.01272345
DALTON,55_3,3,SALIX,1,9,y,GRASS,START,CLUMP,50,d,7.85E-05,0.003926991
DALTON,55_3,3,SALIX,0.6,95,y,GRASS,END,CLUMP,50,d,2.83E-05,0.001413717
DALTON,55_3,3,BENE,3.5,95,y,MOSS,,IND,50,d,0.000962113,0.048105638
DALTON,55_3,3,BENE,1.7,95,n,MOSS,START,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,0.4,100,n,MOSS,,CLUMP,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,1.4,95,y,MOSS,END,CLUMP,50,d,0.000153938,0.007696902
DALTON,55_3,3,SALIX,2.2,95,y,CHAN,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,SALIX,0.3,100,n,GRASS,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,SALIX,0.6,90,y,GRASS,START,CLUMP,50,d,2.83E-05,0.001413717
DALTON,55_3,3,SALIX,2,90,y,GRASS,,CLUMP,50,d,0.000314159,0.015707963
DALTON,55_3,3,SALIX,1.5,90,y,GRASS,,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,0.7,95,y,GRASS,,CLUMP,50,d,3.85E-05,0.001924226
DALTON,55_3,3,SALIX,1,90,y,GRASS,,IND,50,d,7.85E-05,0.003926991
DALTON,55_3,3,SALIX,1.5,90,y,MOSS,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,0.6,90,n,EQAR,,IND,50,d,2.83E-05,0.001413717
DALTON,55_3,3,ALCR,0.4,95,n,LITTER,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,SALIX,1.5,95,n,LITTER,START,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,SALIX,1.3,95,n,LITTER,END,CLUMP,50,d,0.000132732,0.006636614
DALTON,55_3,3,SALIX,2,95,y,LITTER,START,CLUMP,50,d,0.000314159,0.015707963
DALTON,55_3,3,SALIX,1.8,100,y,LITTER,,CLUMP,50,d,0.000254469,0.01272345
DALTON,55_3,3,SALIX,2.5,90,y,LITTER,,CLUMP,50,d,0.000490874,0.024543693
DALTON,55_3,3,SALIX,2,90,y,LITTER,END,CLUMP,50,d,0.000314159,0.015707963
DALTON,55_3,3,SALIX,1.5,90,y,MOSS,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,ALCR,2.5,90,y,GRASS,,IND,50,d,0.000490874,0.024543693
DALTON,55_3,3,ALCR,2,90,y,GRASS,,IND,50,d,0.000314159,0.015707963
DALTON,55_3,3,BENE,0.2,90,n,EQAR,,IND,50,d,3.14E-06,0.00015708
DALTON,55_3,3,BENE,1.5,95,y,GRASS,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,2,95,y,EQSC,,IND,50,d,0.000314159,0.015707963
DALTON,55_3,3,ALCR,2,90,y,GRASS,START,CLUMP,50,d,0.000314159,0.015707963
DALTON,55_3,3,ALCR,1.7,90,y,GRASS,,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,ALCR,3.4,100,n,GRASS,,CLUMP,50,d,0.00090792,0.045396014
DALTON,55_3,3,ALCR,2.6,90,y,GRASS,,CLUMP,50,d,0.000530929,0.026546458
DALTON,55_3,3,ALCR,2.2,80,y,GRASS,,CLUMP,50,d,0.000380133,0.019006636
DALTON,55_3,3,ALCR,2.3,90,y,GRASS,,CLUMP,50,d,0.000415476,0.020773781
DALTON,55_3,3,ALCR,2.2,60,y,GRASS,,CLUMP,50,d,0.000380133,0.019006636
DALTON,55_3,3,ALCR,3,70,y,GRASS,END,CLUMP,50,d,0.000706858,0.035342917
DALTON,55_3,3,BENE,1.5,95,y,GRASS,START,CLUMP,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,2,95,n,GRASS,END,CLUMP,50,d,0.000314159,0.015707963
DALTON,55_3,3,BENE,3,50,y,LITTER,,IND,50,d,0.000706858,0.035342917
DALTON,55_3,3,BENE,1.5,95,y,EQSC,,IND,50,d,0.000176715,0.008835729
DALTON,55_3,3,BENE,2.6,95,y,EQSC,,IND,50,d,0.000530929,0.026546458
DALTON,55_3,3,BENE,1.3,90,y,EQSC,,IND,50,d,0.000132732,0.006636614
DALTON,55_3,3,BENE,1.8,90,y,LITTER,,IND,50,d,0.000254469,0.01272345
DALTON,55_3,3,BENE,1.6,90,y,LITTER,,IND,50,d,0.000201062,0.010053096
DALTON,55_3,3,BENE,2,95,n,LITTER,,IND,50,d,0.000314159,0.015707963
DALTON,55_3,3,BENE,0.7,90,y,LITTER,,IND,50,d,3.85E-05,0.001924226
DALTON,55_3,3,BENE,0.4,100,n,EQSC,,IND,50,d,1.26E-05,0.000628319
DALTON,55_3,3,BENE,0.9,95,y,EQSC,,IND,50,d,6.36E-05,0.003180863
DALTON,55_3,3,BENE,3.2,95,n,EQSC,,IND,50,d,0.000804248,0.040212386
DALTON,55_3,3,BENE,2.2,95,y,LITTER,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,3,95,n,GRASS,,IND,50,d,0.000706858,0.035342917
DALTON,55_3,3,BENE,2,90,n,GRASS,,IND,50,d,0.000314159,0.015707963
DALTON,55_3,3,BENE,0.3,100,n,LITTER,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,0.5,95,n,LITTER,START,CLUMP,50,d,1.96E-05,0.000981748
DALTON,55_3,3,BENE,0.3,95,n,LITTER,,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,0.3,95,n,LITTER,END,CLUMP,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,2.2,95,y,CHAN,,IND,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,0.3,100,n,LITTER,,IND,50,d,7.07E-06,0.000353429
DALTON,55_3,3,BENE,2,95,n,LITTER,,IND,50,d,0.000314159,0.015707963
DALTON,55_3,3,BENE,1.3,100,n,LITTER,START,CLUMP,50,d,0.000132732,0.006636614
DALTON,55_3,3,BENE,1.7,95,y,LITTER,,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,2.2,90,y,LITTER,END,CLUMP,50,d,0.000380133,0.019006636
DALTON,55_3,3,BENE,2.3,95,n,MOSS,,IND,50,d,0.000415476,0.020773781
DALTON,55_3,3,BENE,1.1,60,y,LITTER,,IND,50,d,9.50E-05,0.004751659
DALTON,55_3,3,BENE,1.7,95,y,GRASS,,IND,50,d,0.00022698,0.011349003
DALTON,55_3,3,SALIX,1.6,70,n,GRASS,START,CLUMP,50,d,0.000201062,0.010053096
DALTON,55_3,3,SALIX,1.9,95,n,GRASS,,CLUMP,50,d,0.000283529,0.014176437
DALTON,55_3,3,SALIX,1.7,50,n,GRASS,END,CLUMP,50,d,0.00022698,0.011349003
DALTON,55_3,3,BENE,2.5,95,n,GRASS,,IND,50,d,0.000490874,0.024543693
DALTON,55_3,3,BENE,1.4,95,y,CHAN,,IND,50,d,0.000153938,0.007696902
DALTON,54_3,3,BENE,0.1,100,n,CHAN,,IND,50,d,7.85E-07,3.93E-05
DALTON,54_3,3,BENE,2.3,95,y,CHAN,,IND,50,d,0.000415476,0.020773781
DALTON,54_3,3,BENE,3.3,100,y,LITTER,START,CLUMP,50,d,0.000855299,0.04276493
DALTON,54_3,3,BENE,1.6,100,n,MOSS,,IND,50,d,0.000201062,0.010053096
DALTON,54_3,3,BENE,2.9,95,n,GRASS,,IND,50,d,0.00066052,0.033025993
DALTON,54_3,3,BENE,3.5,100,n,MOSS,,IND,50,d,0.000962113,0.048105638
DALTON,54_3,3,BENE,1.7,85,y,MOSS,,IND,50,d,0.00022698,0.011349003
DALTON,54_3,3,BENE,0.7,100,n,GRASS,,IND,50,d,3.85E-05,0.001924226
DALTON,54_3,3,BENE,2.4,100,n,MOSS,,IND,50,d,0.000452389,0.022619467
DALTON,54_3,3,BENE,0.7,75,n,LITTER,,IND,50,d,3.85E-05,0.001924226
DALTON,54_3,3,BENE,2.3,95,n,MOSS,,IND,50,d,0.000415476,0.020773781
DALTON,54_3,3,BENE,2.6,80,y,MOSS,,IND,50,d,0.000530929,0.026546458
DALTON,54_3,3,SALIX,2.1,70,y,MOSS,,IND,50,d,0.000346361,0.01731803
DALTON,54_3,3,SALIX,2.4,85,y,MOSS,START,CLUMP,50,d,0.000452389,0.022619467
DALTON,54_3,3,SALIX,1.4,90,y,MOSS,,CLUMP,50,d,0.000153938,0.007696902
DALTON,54_3,3,SALIX,1.9,95,y,MOSS,,CLUMP,50,d,0.000283529,0.014176437
DALTON,54_3,3,SALIX,1.1,100,y,MOSS,END,CLUMP,50,d,9.50E-05,0.004751659
DALTON,54_3,3,BENE,6.2,100,n,LITTER,,IND,50,d,0.003019071,0.150953527
DALTON,54_3,3,BENE,3,100,n,MOSS,START,CLUMP,50,d,0.000706858,0.035342917
DALTON,54_3,3,BENE,3.5,95,n,MOSS,END,CLUMP,50,d,0.000962113,0.048105638
DALTON,54_3,3,BENE,1.7,95,y,LITTER,,IND,50,d,0.00022698,0.011349003
DALTON,54_3,3,BENE,3.4,90,y,MOSS,,IND,50,d,0.00090792,0.045396014
DALTON,54_3,3,SALIX,0.7,90,y,MOSS,,IND,50,d,3.85E-05,0.001924226
DALTON,54_3,3,BENE,0.7,5,y,MOSS,,IND,50,d,3.85E-05,0.001924226
DALTON,54_3,3,BENE,1.8,100,y,LITTER,,IND,50,d,0.000254469,0.01272345
DALTON,54_3,3,BENE,2.1,85,y,LITTER,,IND,50,d,0.000346361,0.01731803
DALTON,54_3,3,BENE,1.2,80,y,MOSS,,IND,50,d,0.000113097,0.005654867
DALTON,54_3,3,BENE,1.4,40,y,LITTER,,IND,50,d,0.000153938,0.007696902
DALTON,54_3,3,BENE,3,100,y,MOSS,START,CLUMP,50,d,0.000706858,0.035342917
DALTON,54_3,3,BENE,3.5,100,y,MOSS,END,CLUMP,50,d,0.000962113,0.048105638
DALTON,54_3,3,BENE,2.2,95,y,LITTER,,IND,50,d,0.000380133,0.019006636
DALTON,54_3,3,BENE,2.1,95,y,MOSS,START,CLUMP,50,d,0.000346361,0.01731803
DALTON,54_3,3,BENE,1.6,95,y,MOSS,END,CLUMP,50,d,0.000201062,0.010053096
DALTON,54_3,3,BENE,1.7,100,y,MOSS,,IND,50,d,0.00022698,0.011349003
DALTON,54_3,3,SALIX,1.4,60,y,LITTER,,IND,50,d,0.000153938,0.007696902
DALTON,54_3,3,BENE,2.4,90,y,MOSS,START,CLUMP,50,d,0.000452389,0.022619467
DALTON,54_3,3,BENE,2.3,100,y,MOSS,END,CLUMP,50,d,0.000415476,0.020773781
DALTON,54_3,3,SALIX,0.8,100,y,LITTER,,IND,50,d,5.03E-05,0.002513274
DALTON,54_3,3,BENE,2.8,80,y,LITTER,,IND,50,d,0.000615752,0.030787608
DALTON,54_3,3,BENE,1.8,90,y,MOSS,,IND,50,d,0.000254469,0.01272345
DALTON,54_3,3,BENE,1.5,100,y,LITTER,,IND,50,d,0.000176715,0.008835729
